,conceptA,conceptB,isPrerequisite,dataset,file,conceptA_ind,conceptB_ind
506,big data sets,hypothesis,0,moocML,mooc,368,42
507,big data sets,k means,0,moocML,mooc,368,366
508,big data sets,labeled data,0,moocML,mooc,368,112
509,big data sets,latent dirichlet allocation,0,moocML,mooc,368,135
510,big data sets,learning curve,0,moocML,mooc,368,182
511,big data sets,learning method,0,moocML,mooc,368,75
512,big data sets,learning problem,0,moocML,mooc,368,357
513,big data sets,learning rate,0,moocML,mooc,368,401
514,big data sets,learning system,0,moocML,mooc,368,292
515,big data sets,linear algebra,0,moocML,mooc,368,199
516,big data sets,linear classifier,0,moocML,mooc,368,134
517,big data sets,linear regression,0,moocML,mooc,368,80
518,big data sets,locality sensitive hashing,0,moocML,mooc,368,377
519,big data sets,logistic regression,0,moocML,mooc,368,35
520,big data sets,loss function,0,moocML,mooc,368,409
521,big data sets,machine learning,0,moocML,mooc,368,296
522,big data sets,machine learning algorithm,0,moocML,mooc,368,238
523,big data sets,machine learning system,0,moocML,mooc,368,309
524,big data sets,matrix factorization,0,moocML,mooc,368,438
525,big data sets,mixture model,0,moocML,mooc,368,310
526,big data sets,nearest neighbor search,0,moocML,mooc,368,32
527,big data sets,nearest neighbors,0,moocML,mooc,368,285
528,big data sets,neural network,1,moocML,mooc,368,18
529,big data sets,matrix,0,moocML,mooc,368,28
530,big data sets,online learning,0,moocML,mooc,368,271
531,big data sets,optimal solution,0,moocML,mooc,368,130
532,big data sets,optimization algorithms,0,moocML,mooc,368,363
533,big data sets,optimization objective,0,moocML,mooc,368,142
534,big data sets,output label,0,moocML,mooc,368,237
535,big data sets,partial derivative,0,moocML,mooc,368,198
536,big data sets,probabilistic model,0,moocML,mooc,368,7
537,big data sets,recommender system,1,moocML,mooc,368,216
538,big data sets,regression model,0,moocML,mooc,368,312
539,big data sets,sentiment analysis,0,moocML,mooc,368,149
540,big data sets,square distances,0,moocML,mooc,368,2
541,big data sets,squared error,0,moocML,mooc,368,218
542,big data sets,stochastic gradient algorithm,0,moocML,mooc,368,84
543,big data sets,supervised learning,0,moocML,mooc,368,273
544,big data sets,training data,0,moocML,mooc,368,118
545,big data sets,training data set,0,moocML,mooc,368,147
546,big data sets,unsupervised learning,0,moocML,mooc,368,181
547,big data sets,validation set,0,moocML,mooc,368,51
548,big data sets,overfitting,0,moocML,mooc,368,91
549,binary classification,classification accuracy,0,moocML,mooc,308,352
550,classification approach,binary classification,1,moocML,mooc,126,308
551,binary classification,classification error,0,moocML,mooc,308,148
552,classification problem,binary classification,1,moocML,mooc,185,308
553,features,binary classification,1,moocML,mooc,301,308
554,data set,binary classification,1,moocML,mooc,27,308
555,binary classification,decision stamp,0,moocML,mooc,308,200
556,binary classification,decision tree,0,moocML,mooc,308,250
557,binary classification,error analysis,0,moocML,mooc,308,422
558,binary classification,false negative,0,moocML,mooc,308,30
559,binary classification,false positives,0,moocML,mooc,308,230
560,binary classification,greedy algorithm,0,moocML,mooc,308,364
561,binary classification,precision,0,moocML,mooc,308,180
562,binary classification,recall,0,moocML,mooc,308,88
563,binary classification,hypothesis,0,moocML,mooc,308,42
564,learning method,binary classification,1,moocML,mooc,75,308
565,binary classification,linear classifier,0,moocML,mooc,308,134
566,binary classification,linear regression,0,moocML,mooc,308,80
567,binary classification,logistic regression,0,moocML,mooc,308,35
568,binary classification,loss function,0,moocML,mooc,308,409
569,machine learning,binary classification,1,moocML,mooc,296,308
570,machine learning algorithm,binary classification,1,moocML,mooc,238,308
571,binary classification,multi-class classification,1,moocML,mooc,308,53
572,negative example,binary classification,1,moocML,mooc,49,308
573,binary classification,neural network,1,moocML,mooc,308,18
574,binary classification,output layer,0,moocML,mooc,308,396
575,binary classification,output unit,0,moocML,mooc,308,96
576,positive class,binary classification,1,moocML,mooc,29,308
577,positive data,binary classification,1,moocML,mooc,311,308
578,positive training example,binary classification,1,moocML,mooc,47,308
579,predicted class,binary classification,1,moocML,mooc,289,308
580,predicted value,binary classification,1,moocML,mooc,275,308
581,binary classification,regularization,1,moocML,mooc,308,4
582,binary classification,spam filtering,0,moocML,mooc,308,202
583,test data set,binary classification,1,moocML,mooc,107,308
584,training data,binary classification,1,moocML,mooc,118,308
585,training data set,binary classification,1,moocML,mooc,147,308
586,binary classification,training error,0,moocML,mooc,308,236
587,binary classification,true positives,0,moocML,mooc,308,41
588,binary classification,validation set,0,moocML,mooc,308,51
589,boosting algorithm,classification error,0,moocML,mooc,345,148
590,boosting algorithm,computer vision,0,moocML,mooc,345,232
591,data set,boosting algorithm,1,moocML,mooc,27,345
592,boosting algorithm,decision boundaries,0,moocML,mooc,345,209
593,boosting algorithm,decision stamp,0,moocML,mooc,345,200
594,boosting algorithm,decision tree,0,moocML,mooc,345,250
595,boosting algorithm,face detection,0,moocML,mooc,345,69
596,boosting algorithm,greedy algorithm,0,moocML,mooc,345,364
597,boosting algorithm,precision,0,moocML,mooc,345,180
598,boosting algorithm,recall,0,moocML,mooc,345,88
599,learning method,boosting algorithm,1,moocML,mooc,75,345
600,learning problem,boosting algorithm,1,moocML,mooc,357,345
601,boosting algorithm,logistic regression,0,moocML,mooc,345,35
602,boosting algorithm,loss function,0,moocML,mooc,345,409
603,machine learning,boosting algorithm,1,moocML,mooc,296,345
604,machine learning algorithm,boosting algorithm,1,moocML,mooc,238,345
605,boosting algorithm,regression model,0,moocML,mooc,345,312
606,boosting algorithm,sentiment analysis,0,moocML,mooc,345,149
607,training data,boosting algorithm,1,moocML,mooc,118,345
608,boosting algorithm,training error,0,moocML,mooc,345,236
609,weak classifier,boosting algorithm,1,moocML,mooc,105,345
610,character recognition,character segmentation,1,moocML,mooc,108,14
611,classification approach,character recognition,1,moocML,mooc,126,108
612,character recognition,features,0,moocML,mooc,108,301
613,computer vision,character recognition,1,moocML,mooc,232,108
614,data set,character recognition,1,moocML,mooc,27,108
615,character recognition,face detection,0,moocML,mooc,108,69
616,character recognition,hidden unit,0,moocML,mooc,108,314
617,character recognition,learning curve,0,moocML,mooc,108,182
618,character recognition,learning method,0,moocML,mooc,108,75
619,learning problem,character recognition,1,moocML,mooc,357,108
620,learning system,character recognition,1,moocML,mooc,292,108
621,character recognition,logistic regression,0,moocML,mooc,108,35
622,machine learning,character recognition,1,moocML,mooc,296,108
623,machine learning application,character recognition,1,moocML,mooc,241,108
624,machine learning system,character recognition,1,moocML,mooc,309,108
625,character recognition,massive training set,0,moocML,mooc,108,264
626,ocr problem,character recognition,1,moocML,mooc,253,108
627,character recognition,photo ocr,1,moocML,mooc,108,113
628,test data,character recognition,1,moocML,mooc,324,108
629,test data set,character recognition,1,moocML,mooc,107,108
630,training data,character recognition,1,moocML,mooc,118,108
631,training data set,character recognition,1,moocML,mooc,147,108
632,character segmentation,classification approach,0,moocML,mooc,14,126
633,character segmentation,classification problem,0,moocML,mooc,14,185
634,character segmentation,features,0,moocML,mooc,14,301
635,character segmentation,computer vision,0,moocML,mooc,14,232
636,character segmentation,face detection,0,moocML,mooc,14,69
637,character segmentation,recall,0,moocML,mooc,14,88
638,character segmentation,learning method,0,moocML,mooc,14,75
639,learning problem,character segmentation,1,moocML,mooc,357,14
640,learning system,character segmentation,1,moocML,mooc,292,14
641,character segmentation,logistic regression,0,moocML,mooc,14,35
642,machine learning,character segmentation,1,moocML,mooc,296,14
643,machine learning application,character segmentation,1,moocML,mooc,241,14
644,machine learning system,character segmentation,1,moocML,mooc,309,14
645,character segmentation,negative example,0,moocML,mooc,14,49
646,character segmentation,ocr problem,0,moocML,mooc,14,253
647,character segmentation,pedestrian detection,0,moocML,mooc,14,1
648,character segmentation,photo ocr,0,moocML,mooc,14,113
649,character segmentation,positive data,0,moocML,mooc,14,311
650,character segmentation,supervised learning,0,moocML,mooc,14,273
651,test data,character segmentation,1,moocML,mooc,324,14
652,test data set,character segmentation,1,moocML,mooc,107,14
653,training data,character segmentation,1,moocML,mooc,118,14
654,training data set,character segmentation,1,moocML,mooc,147,14
655,classification accuracy,classification error,0,moocML,mooc,352,148
656,classification problem,classification accuracy,1,moocML,mooc,185,352
657,classification accuracy,features,0,moocML,mooc,352,301
658,classification accuracy,computer vision,0,moocML,mooc,352,232
659,classification accuracy,confusion matrix,1,moocML,mooc,352,257
660,classification accuracy,cross validation,1,moocML,mooc,352,56
661,classification accuracy,cross validation sets,0,moocML,mooc,352,404
662,data set,classification accuracy,1,moocML,mooc,27,352
663,classification accuracy,deep features,0,moocML,mooc,352,159
664,classification accuracy,deep learning,0,moocML,mooc,352,378
665,classification accuracy,error analysis,1,moocML,mooc,352,422
666,evaluation metrics,classification accuracy,1,moocML,mooc,266,352
667,classification accuracy,f1 score,1,moocML,mooc,352,131
668,classification accuracy,false negative,1,moocML,mooc,352,30
669,classification accuracy,false positives,1,moocML,mooc,352,230
670,classification accuracy,feature extraction,0,moocML,mooc,352,394
671,classification accuracy,feature scaling,0,moocML,mooc,352,67
672,classification accuracy,feature vector,0,moocML,mooc,352,132
673,classification accuracy,precision,0,moocML,mooc,352,180
674,classification accuracy,recall,0,moocML,mooc,352,88
675,classification accuracy,hypothesis,0,moocML,mooc,352,42
676,classification accuracy,image classification,0,moocML,mooc,352,194
677,classification accuracy,image retrieval,0,moocML,mooc,352,332
678,input data,classification accuracy,1,moocML,mooc,334,352
679,labeled data,classification accuracy,1,moocML,mooc,112,352
680,classification accuracy,learning method,0,moocML,mooc,352,75
681,learning problem,classification accuracy,1,moocML,mooc,357,352
682,classification accuracy,learning system,0,moocML,mooc,352,292
683,classification accuracy,linear regression,0,moocML,mooc,352,80
684,classification accuracy,logistic regression,0,moocML,mooc,352,35
685,machine learning,classification accuracy,1,moocML,mooc,296,352
686,classification accuracy,machine learning algorithm,0,moocML,mooc,352,238
687,classification accuracy,mean normalization,0,moocML,mooc,352,13
688,classification accuracy,minimization problem,0,moocML,mooc,352,224
689,negative example,classification accuracy,1,moocML,mooc,49,352
690,classification accuracy,neural network,0,moocML,mooc,352,18
691,classification accuracy,non-anomalous examples,0,moocML,mooc,352,395
692,classification accuracy,matrix,0,moocML,mooc,352,28
693,positive data,classification accuracy,1,moocML,mooc,311,352
694,predicted class,classification accuracy,1,moocML,mooc,289,352
695,predicted value,classification accuracy,1,moocML,mooc,275,352
696,classification accuracy,recommender system,0,moocML,mooc,352,216
697,classification accuracy,regularization,0,moocML,mooc,352,4
698,classification accuracy,sentiment analysis,0,moocML,mooc,352,149
699,supervised learning,classification accuracy,1,moocML,mooc,273,352
700,classification accuracy,support vector,0,moocML,mooc,352,397
701,classification accuracy,support vector machine,0,moocML,mooc,352,353
702,test data,classification accuracy,1,moocML,mooc,324,352
703,test data set,classification accuracy,1,moocML,mooc,107,352
704,classification accuracy,training data,0,moocML,mooc,352,118
705,classification accuracy,training data set,0,moocML,mooc,352,147
706,classification accuracy,true negatives,1,moocML,mooc,352,145
707,classification accuracy,true positives,1,moocML,mooc,352,41
708,classification accuracy,unsupervised learning,0,moocML,mooc,352,181
709,classification accuracy,validation set,1,moocML,mooc,352,51
710,classification problem,classification approach,1,moocML,mooc,185,126
711,classification approach,cluster,0,moocML,mooc,126,157
712,classification approach,collaborative filtering,0,moocML,mooc,126,161
713,features,classification approach,1,moocML,mooc,301,126
714,classification approach,computer vision,0,moocML,mooc,126,232
715,data set,classification approach,1,moocML,mooc,27,126
716,classification approach,decision stamp,0,moocML,mooc,126,200
717,classification approach,derivative term,0,moocML,mooc,126,120
718,classification approach,design matrix,0,moocML,mooc,126,362
719,classification approach,document retrieval,0,moocML,mooc,126,287
720,classification approach,evaluation metrics,0,moocML,mooc,126,266
721,classification approach,feature scaling,0,moocML,mooc,126,67
722,feature vector,classification approach,1,moocML,mooc,132,126
723,classification approach,global minimum,0,moocML,mooc,126,171
724,classification approach,gradient descent,0,moocML,mooc,126,298
725,classification approach,hidden unit,0,moocML,mooc,126,314
726,classification approach,hypothesis,0,moocML,mooc,126,42
727,classification approach,iterative algorithm,0,moocML,mooc,126,406
728,learning method,classification approach,1,moocML,mooc,75,126
729,learning problem,classification approach,1,moocML,mooc,357,126
730,classification approach,learning rate,0,moocML,mooc,126,401
731,classification approach,learning system,0,moocML,mooc,126,292
732,classification approach,linear classifier,1,moocML,mooc,126,134
733,classification approach,linear regression,0,moocML,mooc,126,80
734,classification approach,logistic regression,1,moocML,mooc,126,35
735,classification approach,loss function,0,moocML,mooc,126,409
736,machine learning,classification approach,1,moocML,mooc,296,126
737,machine learning algorithm,classification approach,1,moocML,mooc,238,126
738,classification approach,machine learning application,0,moocML,mooc,126,241
739,classification approach,machine learning system,0,moocML,mooc,126,309
740,classification approach,massive training set,0,moocML,mooc,126,264
