,conceptA,conceptB,isPrerequisite,dataset,fileA,fileB,conceptA_ind,conceptB_ind
563,14,1422,0,moocML,mooc,mooc,308,42
564,466,14,1,moocML,mooc,mooc,75,308
565,14,1154,0,moocML,mooc,mooc,308,134
566,14,662,0,moocML,mooc,mooc,308,80
567,14,404,0,moocML,mooc,mooc,308,35
568,14,944,0,moocML,mooc,mooc,308,409
569,427,14,1,moocML,mooc,mooc,296,308
570,636,14,1,moocML,mooc,mooc,238,308
571,14,181,1,moocML,mooc,mooc,308,53
572,978,14,1,moocML,mooc,mooc,49,308
573,14,1063,1,moocML,mooc,mooc,308,18
574,14,263,0,moocML,mooc,mooc,308,396
575,14,981,0,moocML,mooc,mooc,308,96
576,569,14,1,moocML,mooc,mooc,29,308
577,823,14,1,moocML,mooc,mooc,311,308
578,641,14,1,moocML,mooc,mooc,47,308
579,593,14,1,moocML,mooc,mooc,289,308
580,743,14,1,moocML,mooc,mooc,275,308
581,14,878,1,moocML,mooc,mooc,308,4
582,14,304,0,moocML,mooc,mooc,308,202
583,512,14,1,moocML,mooc,mooc,107,308
584,913,14,1,moocML,mooc,mooc,118,308
585,269,14,1,moocML,mooc,mooc,147,308
586,14,688,0,moocML,mooc,mooc,308,236
587,14,1055,0,moocML,mooc,mooc,308,41
588,14,134,0,moocML,mooc,mooc,308,51
589,844,592,0,moocML,mooc,mooc,345,148
590,844,1339,0,moocML,mooc,mooc,345,232
591,1369,991,1,moocML,mooc,mooc,27,345
592,844,653,0,moocML,mooc,mooc,345,209
593,844,339,0,moocML,mooc,mooc,345,200
594,844,454,0,moocML,mooc,mooc,345,250
595,844,162,0,moocML,mooc,mooc,345,69
596,844,446,0,moocML,mooc,mooc,345,364
597,844,779,0,moocML,mooc,mooc,345,180
598,844,283,0,moocML,mooc,mooc,345,88
599,466,991,1,moocML,mooc,mooc,75,345
600,374,991,1,moocML,mooc,mooc,357,345
601,844,404,0,moocML,mooc,mooc,345,35
602,844,944,0,moocML,mooc,mooc,345,409
603,427,991,1,moocML,mooc,mooc,296,345
604,636,991,1,moocML,mooc,mooc,238,345
605,844,1075,0,moocML,mooc,mooc,345,312
606,844,520,0,moocML,mooc,mooc,345,149
607,913,991,1,moocML,mooc,mooc,118,345
608,844,688,0,moocML,mooc,mooc,345,236
609,923,991,1,moocML,mooc,mooc,105,345
610,1057,49,1,moocML,mooc,mooc,108,14
611,38,1223,1,moocML,mooc,mooc,126,108
612,1057,1274,0,moocML,mooc,mooc,108,301
613,1151,1223,1,moocML,mooc,mooc,232,108
614,1369,1223,1,moocML,mooc,mooc,27,108
615,1057,162,0,moocML,mooc,mooc,108,69
616,1057,885,0,moocML,mooc,mooc,108,314
617,1057,439,0,moocML,mooc,mooc,108,182
618,1057,547,0,moocML,mooc,mooc,108,75
619,374,1223,1,moocML,mooc,mooc,357,108
620,906,1223,1,moocML,mooc,mooc,292,108
621,1057,404,0,moocML,mooc,mooc,108,35
622,427,1223,1,moocML,mooc,mooc,296,108
623,1053,1223,1,moocML,mooc,mooc,241,108
624,220,1223,1,moocML,mooc,mooc,309,108
625,1057,1514,0,moocML,mooc,mooc,108,264
626,464,1223,1,moocML,mooc,mooc,253,108
627,1057,306,1,moocML,mooc,mooc,108,113
628,627,1223,1,moocML,mooc,mooc,324,108
629,512,1223,1,moocML,mooc,mooc,107,108
630,913,1223,1,moocML,mooc,mooc,118,108
631,269,1223,1,moocML,mooc,mooc,147,108
632,41,47,0,moocML,mooc,mooc,14,126
633,41,248,0,moocML,mooc,mooc,14,185
634,41,1274,0,moocML,mooc,mooc,14,301
635,41,1339,0,moocML,mooc,mooc,14,232
636,41,162,0,moocML,mooc,mooc,14,69
637,41,283,0,moocML,mooc,mooc,14,88
638,41,547,0,moocML,mooc,mooc,14,75
639,374,49,1,moocML,mooc,mooc,357,14
640,906,49,1,moocML,mooc,mooc,292,14
641,41,404,0,moocML,mooc,mooc,14,35
642,427,49,1,moocML,mooc,mooc,296,14
643,1053,49,1,moocML,mooc,mooc,241,14
644,220,49,1,moocML,mooc,mooc,309,14
645,41,1140,0,moocML,mooc,mooc,14,49
646,41,545,0,moocML,mooc,mooc,14,253
647,41,1431,0,moocML,mooc,mooc,14,1
648,41,306,0,moocML,mooc,mooc,14,113
649,41,966,0,moocML,mooc,mooc,14,311
650,41,1533,0,moocML,mooc,mooc,14,273
651,627,49,1,moocML,mooc,mooc,324,14
652,512,49,1,moocML,mooc,mooc,107,14
653,913,49,1,moocML,mooc,mooc,118,14
654,269,49,1,moocML,mooc,mooc,147,14
655,540,592,0,moocML,mooc,mooc,352,148
656,204,633,1,moocML,mooc,mooc,185,352
657,540,1274,0,moocML,mooc,mooc,352,301
658,540,1339,0,moocML,mooc,mooc,352,232
659,540,234,1,moocML,mooc,mooc,352,257
660,540,401,1,moocML,mooc,mooc,352,56
661,540,963,0,moocML,mooc,mooc,352,404
662,1369,633,1,moocML,mooc,mooc,27,352
663,540,685,0,moocML,mooc,mooc,352,159
664,540,1015,0,moocML,mooc,mooc,352,378
665,540,895,1,moocML,mooc,mooc,352,422
666,303,633,1,moocML,mooc,mooc,266,352
667,540,692,1,moocML,mooc,mooc,352,131
668,540,628,1,moocML,mooc,mooc,352,30
669,540,632,1,moocML,mooc,mooc,352,230
670,540,871,0,moocML,mooc,mooc,352,394
671,540,766,0,moocML,mooc,mooc,352,67
672,540,1153,0,moocML,mooc,mooc,352,132
673,540,779,0,moocML,mooc,mooc,352,180
674,540,283,0,moocML,mooc,mooc,352,88
675,540,1422,0,moocML,mooc,mooc,352,42
676,540,170,0,moocML,mooc,mooc,352,194
677,540,498,0,moocML,mooc,mooc,352,332
678,505,633,1,moocML,mooc,mooc,334,352
679,972,633,1,moocML,mooc,mooc,112,352
680,540,547,0,moocML,mooc,mooc,352,75
681,374,633,1,moocML,mooc,mooc,357,352
682,540,1056,0,moocML,mooc,mooc,352,292
683,540,662,0,moocML,mooc,mooc,352,80
684,540,404,0,moocML,mooc,mooc,352,35
685,427,633,1,moocML,mooc,mooc,296,352
686,540,754,0,moocML,mooc,mooc,352,238
687,540,1396,0,moocML,mooc,mooc,352,13
688,540,882,0,moocML,mooc,mooc,352,224
689,978,633,1,moocML,mooc,mooc,49,352
690,540,1063,0,moocML,mooc,mooc,352,18
691,540,157,0,moocML,mooc,mooc,352,395
692,540,616,0,moocML,mooc,mooc,352,28
693,823,633,1,moocML,mooc,mooc,311,352
694,593,633,1,moocML,mooc,mooc,289,352
695,743,633,1,moocML,mooc,mooc,275,352
696,540,1271,0,moocML,mooc,mooc,352,216
697,540,878,0,moocML,mooc,mooc,352,4
698,540,520,0,moocML,mooc,mooc,352,149
699,1321,633,1,moocML,mooc,mooc,273,352
700,540,124,0,moocML,mooc,mooc,352,397
701,540,1259,0,moocML,mooc,mooc,352,353
702,627,633,1,moocML,mooc,mooc,324,352
703,512,633,1,moocML,mooc,mooc,107,352
704,540,1062,0,moocML,mooc,mooc,352,118
705,540,317,0,moocML,mooc,mooc,352,147
706,540,874,1,moocML,mooc,mooc,352,145
707,540,1055,1,moocML,mooc,mooc,352,41
708,540,1214,0,moocML,mooc,mooc,352,181
709,540,134,1,moocML,mooc,mooc,352,51
710,204,47,1,moocML,mooc,mooc,185,126
711,38,281,0,moocML,mooc,mooc,126,157
712,38,1029,0,moocML,mooc,mooc,126,161
713,1096,47,1,moocML,mooc,mooc,301,126
714,38,1339,0,moocML,mooc,mooc,126,232
715,1369,47,1,moocML,mooc,mooc,27,126
716,38,339,0,moocML,mooc,mooc,126,200
717,38,443,0,moocML,mooc,mooc,126,120
718,38,736,0,moocML,mooc,mooc,126,362
719,38,986,0,moocML,mooc,mooc,126,287
720,38,361,0,moocML,mooc,mooc,126,266
721,38,766,0,moocML,mooc,mooc,126,67
722,989,47,1,moocML,mooc,mooc,132,126
723,38,382,0,moocML,mooc,mooc,126,171
724,38,199,0,moocML,mooc,mooc,126,298
725,38,885,0,moocML,mooc,mooc,126,314
726,38,1422,0,moocML,mooc,mooc,126,42
727,38,1086,0,moocML,mooc,mooc,126,406
728,466,47,1,moocML,mooc,mooc,75,126
729,374,47,1,moocML,mooc,mooc,357,126
730,38,58,0,moocML,mooc,mooc,126,401
731,38,1056,0,moocML,mooc,mooc,126,292
732,38,1154,1,moocML,mooc,mooc,126,134
733,38,662,0,moocML,mooc,mooc,126,80
734,38,404,1,moocML,mooc,mooc,126,35
735,38,944,0,moocML,mooc,mooc,126,409
736,427,47,1,moocML,mooc,mooc,296,126
737,636,47,1,moocML,mooc,mooc,238,126
738,38,1218,0,moocML,mooc,mooc,126,241
739,38,264,0,moocML,mooc,mooc,126,309
740,38,1514,0,moocML,mooc,mooc,126,264
741,38,125,0,moocML,mooc,mooc,126,438
742,38,277,0,moocML,mooc,mooc,126,100
743,38,429,0,moocML,mooc,mooc,126,16
744,38,181,1,moocML,mooc,mooc,126,53
745,38,1140,0,moocML,mooc,mooc,126,49
746,38,1063,1,moocML,mooc,mooc,126,18
747,38,1487,0,moocML,mooc,mooc,126,33
748,38,616,0,moocML,mooc,mooc,126,28
749,38,545,0,moocML,mooc,mooc,126,253
750,38,843,0,moocML,mooc,mooc,126,130
751,38,1067,0,moocML,mooc,mooc,126,81
752,38,799,0,moocML,mooc,mooc,126,198
753,38,306,0,moocML,mooc,mooc,126,113
754,569,47,1,moocML,mooc,mooc,29,126
755,823,47,1,moocML,mooc,mooc,311,126
756,38,1271,0,moocML,mooc,mooc,126,216
757,38,1075,0,moocML,mooc,mooc,126,312
758,38,620,0,moocML,mooc,mooc,126,146
759,38,520,1,moocML,mooc,mooc,126,149
760,1321,47,1,moocML,mooc,mooc,273,126
761,38,603,0,moocML,mooc,mooc,126,107
762,38,156,1,moocML,mooc,mooc,126,191
763,38,1062,0,moocML,mooc,mooc,126,118
764,38,317,0,moocML,mooc,mooc,126,147
765,38,688,1,moocML,mooc,mooc,126,236
766,38,95,1,moocML,mooc,mooc,126,431
767,204,592,1,moocML,mooc,mooc,185,148
768,502,1274,0,moocML,mooc,mooc,148,301
769,502,234,1,moocML,mooc,mooc,148,257
770,502,401,1,moocML,mooc,mooc,148,56
771,502,41,1,moocML,mooc,mooc,148,326
772,1369,592,1,moocML,mooc,mooc,27,148
773,502,653,0,moocML,mooc,mooc,148,209
774,502,339,0,moocML,mooc,mooc,148,200
775,502,454,0,moocML,mooc,mooc,148,250
776,502,203,0,moocML,mooc,mooc,148,392
777,762,592,1,moocML,mooc,mooc,422,148
778,502,628,1,moocML,mooc,mooc,148,30
779,502,632,1,moocML,mooc,mooc,148,230
780,502,199,0,moocML,mooc,mooc,148,298
781,502,446,0,moocML,mooc,mooc,148,364
782,502,341,0,moocML,mooc,mooc,148,284
783,502,779,0,moocML,mooc,mooc,148,180
784,502,283,0,moocML,mooc,mooc,148,88
785,502,1422,0,moocML,mooc,mooc,148,42
786,502,595,0,moocML,mooc,mooc,148,334
787,502,439,0,moocML,mooc,mooc,148,182
788,502,547,0,moocML,mooc,mooc,148,75
789,502,442,0,moocML,mooc,mooc,148,357
790,502,1154,0,moocML,mooc,mooc,148,134
791,502,662,0,moocML,mooc,mooc,148,80
792,502,404,0,moocML,mooc,mooc,148,35
793,502,944,0,moocML,mooc,mooc,148,409
794,427,592,1,moocML,mooc,mooc,296,148
795,502,754,0,moocML,mooc,mooc,148,238
796,502,1218,0,moocML,mooc,mooc,148,241
797,502,1444,0,moocML,mooc,mooc,148,325
798,502,463,0,moocML,mooc,mooc,148,8
799,978,592,1,moocML,mooc,mooc,49,148
800,502,616,0,moocML,mooc,mooc,148,28
801,502,178,0,moocML,mooc,mooc,148,355
802,569,592,1,moocML,mooc,mooc,29,148
803,823,592,1,moocML,mooc,mooc,311,148
804,502,67,1,moocML,mooc,mooc,148,11
805,593,592,1,moocML,mooc,mooc,289,148
806,743,592,1,moocML,mooc,mooc,275,148
807,502,1075,0,moocML,mooc,mooc,148,312
808,502,878,1,moocML,mooc,mooc,148,4
809,502,520,0,moocML,mooc,mooc,148,149
810,502,304,0,moocML,mooc,mooc,148,202
811,502,561,0,moocML,mooc,mooc,148,218
812,502,745,0,moocML,mooc,mooc,148,324
813,502,603,0,moocML,mooc,mooc,148,107
814,502,156,1,moocML,mooc,mooc,148,191
815,502,1062,0,moocML,mooc,mooc,148,118
816,502,317,0,moocML,mooc,mooc,148,147
817,502,688,1,moocML,mooc,mooc,148,236
818,502,874,1,moocML,mooc,mooc,148,145
819,502,1055,1,moocML,mooc,mooc,148,41
820,502,975,1,moocML,mooc,mooc,148,203
821,502,134,0,moocML,mooc,mooc,148,51
822,502,1073,0,moocML,mooc,mooc,148,105
823,502,646,1,moocML,mooc,mooc,148,91
824,502,1434,1,moocML,mooc,mooc,148,138
825,204,17,0,moocML,mooc,mooc,185,256
826,204,281,0,moocML,mooc,mooc,185,157
827,204,1274,0,moocML,mooc,mooc,185,301
828,204,1339,0,moocML,mooc,mooc,185,232
829,204,897,0,moocML,mooc,mooc,185,150
830,1369,248,1,moocML,mooc,mooc,27,185
831,204,653,1,moocML,mooc,mooc,185,209
832,204,339,0,moocML,mooc,mooc,185,200
833,204,454,1,moocML,mooc,mooc,185,250
834,204,685,0,moocML,mooc,mooc,185,159
835,204,1015,1,moocML,mooc,mooc,185,378
836,204,443,0,moocML,mooc,mooc,185,120
837,204,895,0,moocML,mooc,mooc,185,422
838,204,628,0,moocML,mooc,mooc,185,30
839,204,632,0,moocML,mooc,mooc,185,230
840,204,766,0,moocML,mooc,mooc,185,67
841,204,241,0,moocML,mooc,mooc,185,270
842,204,1153,0,moocML,mooc,mooc,185,132
843,204,846,1,moocML,mooc,mooc,185,294
844,204,950,0,moocML,mooc,mooc,185,104
845,204,382,0,moocML,mooc,mooc,185,171
846,204,1141,0,moocML,mooc,mooc,185,239
847,204,1330,0,moocML,mooc,mooc,185,233
848,204,199,0,moocML,mooc,mooc,185,298
849,204,446,0,moocML,mooc,mooc,185,364
850,204,1548,0,moocML,mooc,mooc,185,347
851,204,885,0,moocML,mooc,mooc,185,314
852,204,779,0,moocML,mooc,mooc,185,180
853,204,283,0,moocML,mooc,mooc,185,88
854,204,1422,0,moocML,mooc,mooc,185,42
855,204,170,1,moocML,mooc,mooc,185,194
856,204,498,0,moocML,mooc,mooc,185,332
857,204,296,0,moocML,mooc,mooc,185,211
858,204,595,0,moocML,mooc,mooc,185,334
859,204,1536,0,moocML,mooc,mooc,185,350
860,204,432,0,moocML,mooc,mooc,185,17
861,204,1488,0,moocML,mooc,mooc,185,213
862,204,987,0,moocML,mooc,mooc,185,348
863,204,1133,0,moocML,mooc,mooc,185,112
864,204,547,0,moocML,mooc,mooc,185,75
865,374,248,1,moocML,mooc,mooc,357,185
866,204,58,0,moocML,mooc,mooc,185,401
867,204,1056,0,moocML,mooc,mooc,185,292
868,204,1154,1,moocML,mooc,mooc,185,134
869,204,297,0,moocML,mooc,mooc,185,413
870,204,662,0,moocML,mooc,mooc,185,80
871,204,1401,0,moocML,mooc,mooc,185,170
872,204,1437,0,moocML,mooc,mooc,185,214
873,204,830,0,moocML,mooc,mooc,185,227
874,204,404,1,moocML,mooc,mooc,185,35
875,204,944,0,moocML,mooc,mooc,185,409
876,427,248,1,moocML,mooc,mooc,296,185
877,204,754,0,moocML,mooc,mooc,185,238
878,204,1218,0,moocML,mooc,mooc,185,241
879,204,264,0,moocML,mooc,mooc,185,309
880,204,277,0,moocML,mooc,mooc,185,100
881,204,429,0,moocML,mooc,mooc,185,16
882,204,1444,1,moocML,mooc,mooc,185,325
883,204,181,1,moocML,mooc,mooc,185,53
884,204,455,0,moocML,mooc,mooc,185,285
885,204,1140,0,moocML,mooc,mooc,185,49
886,204,1063,1,moocML,mooc,mooc,185,18
887,204,437,1,moocML,mooc,mooc,185,173
888,204,973,0,moocML,mooc,mooc,185,382
889,204,616,0,moocML,mooc,mooc,185,28
890,204,843,0,moocML,mooc,mooc,185,130
891,204,1097,0,moocML,mooc,mooc,185,363
892,204,337,0,moocML,mooc,mooc,185,304
893,204,369,0,moocML,mooc,mooc,185,237
894,204,263,0,moocML,mooc,mooc,185,396
895,204,981,0,moocML,mooc,mooc,185,96
896,204,1067,0,moocML,mooc,mooc,185,81
897,204,799,0,moocML,mooc,mooc,185,198
898,204,1431,0,moocML,mooc,mooc,185,1
899,204,306,0,moocML,mooc,mooc,185,113
900,204,178,0,moocML,mooc,mooc,185,355
901,204,477,0,moocML,mooc,mooc,185,416
902,204,509,0,moocML,mooc,mooc,185,383
903,204,673,0,moocML,mooc,mooc,185,29
904,204,966,0,moocML,mooc,mooc,185,311
905,204,817,0,moocML,mooc,mooc,185,188
906,204,759,0,moocML,mooc,mooc,185,47
907,204,700,0,moocML,mooc,mooc,185,289
908,204,881,0,moocML,mooc,mooc,185,275
909,204,1075,0,moocML,mooc,mooc,185,312
910,204,620,0,moocML,mooc,mooc,185,146
911,204,878,0,moocML,mooc,mooc,185,4
912,204,165,0,moocML,mooc,mooc,185,371
913,204,304,0,moocML,mooc,mooc,185,202
914,204,561,0,moocML,mooc,mooc,185,218
915,204,393,0,moocML,mooc,mooc,185,97
916,1321,248,1,moocML,mooc,mooc,273,185
917,204,124,0,moocML,mooc,mooc,185,397
918,204,1259,1,moocML,mooc,mooc,185,353
919,204,1582,0,moocML,mooc,mooc,185,0
920,204,783,0,moocML,mooc,mooc,185,316
921,204,745,0,moocML,mooc,mooc,185,324
922,204,603,0,moocML,mooc,mooc,185,107
923,204,156,0,moocML,mooc,mooc,185,191
924,204,1062,0,moocML,mooc,mooc,185,118
925,204,317,0,moocML,mooc,mooc,185,147
926,204,688,0,moocML,mooc,mooc,185,236
927,204,237,0,moocML,mooc,mooc,185,79
928,204,1055,0,moocML,mooc,mooc,185,41
929,204,1214,0,moocML,mooc,mooc,185,181
930,204,134,0,moocML,mooc,mooc,185,51
931,204,646,0,moocML,mooc,mooc,185,91
932,204,1434,0,moocML,mooc,mooc,185,138
933,234,17,1,moocML,mooc,mooc,157,256
934,479,17,1,moocML,mooc,mooc,389,256
935,16,1274,0,moocML,mooc,mooc,256,301
936,16,426,0,moocML,mooc,mooc,256,429
937,16,1205,0,moocML,mooc,mooc,256,430
938,16,1586,0,moocML,mooc,mooc,256,27
939,16,986,0,moocML,mooc,mooc,256,287
940,16,231,0,moocML,mooc,mooc,256,328
941,16,943,0,moocML,mooc,mooc,256,144
942,16,330,0,moocML,mooc,mooc,256,186
943,16,1141,0,moocML,mooc,mooc,256,239
944,16,1349,1,moocML,mooc,mooc,256,12
945,16,283,0,moocML,mooc,mooc,256,88
946,16,432,0,moocML,mooc,mooc,256,17
947,16,1086,0,moocML,mooc,mooc,256,406
948,16,814,1,moocML,mooc,mooc,256,366
949,16,502,1,moocML,mooc,mooc,256,384
950,16,1133,0,moocML,mooc,mooc,256,112
951,16,1403,0,moocML,mooc,mooc,256,135
952,16,547,0,moocML,mooc,mooc,256,75
953,16,442,0,moocML,mooc,mooc,256,357
954,16,662,0,moocML,mooc,mooc,256,80
955,16,1437,0,moocML,mooc,mooc,256,214
956,16,602,0,moocML,mooc,mooc,256,377
957,16,1209,0,moocML,mooc,mooc,256,424
958,16,404,0,moocML,mooc,mooc,256,35
959,16,944,0,moocML,mooc,mooc,256,409
960,16,503,0,moocML,mooc,mooc,256,296
961,16,754,0,moocML,mooc,mooc,256,238
962,16,277,0,moocML,mooc,mooc,256,100
963,16,429,0,moocML,mooc,mooc,256,16
964,16,1360,0,moocML,mooc,mooc,256,310
965,16,1039,0,moocML,mooc,mooc,256,38
966,16,18,0,moocML,mooc,mooc,256,32
967,16,455,0,moocML,mooc,mooc,256,285
968,16,616,0,moocML,mooc,mooc,256,28
969,16,493,0,moocML,mooc,mooc,256,142
970,16,369,0,moocML,mooc,mooc,256,237
971,16,961,0,moocML,mooc,mooc,256,102
972,16,968,0,moocML,mooc,mooc,256,26
973,16,299,0,moocML,mooc,mooc,256,7
974,16,1483,0,moocML,mooc,mooc,256,2
975,16,1533,0,moocML,mooc,mooc,256,273
976,16,1062,0,moocML,mooc,mooc,256,118
977,16,317,0,moocML,mooc,mooc,256,147
978,16,1214,0,moocML,mooc,mooc,256,181
979,234,562,1,moocML,mooc,mooc,157,389
980,234,1029,1,moocML,mooc,mooc,157,161
981,234,1274,0,moocML,mooc,mooc,157,301
982,234,1339,0,moocML,mooc,mooc,157,232
983,234,875,0,moocML,mooc,mooc,157,78
984,234,426,0,moocML,mooc,mooc,157,429
985,234,1205,0,moocML,mooc,mooc,157,430
986,234,401,0,moocML,mooc,mooc,157,56
987,234,1456,0,moocML,mooc,mooc,157,65
988,234,1586,0,moocML,mooc,mooc,157,27
989,234,653,0,moocML,mooc,mooc,157,209
990,234,454,0,moocML,mooc,mooc,157,250
991,234,1015,0,moocML,mooc,mooc,157,378
992,234,443,0,moocML,mooc,mooc,157,120
993,234,1197,0,moocML,mooc,mooc,157,421
994,234,986,0,moocML,mooc,mooc,157,287
995,234,895,0,moocML,mooc,mooc,157,422
996,234,361,0,moocML,mooc,mooc,157,266
997,234,231,0,moocML,mooc,mooc,157,328
998,234,692,0,moocML,mooc,mooc,157,131
999,234,241,0,moocML,mooc,mooc,157,270
1000,234,1153,0,moocML,mooc,mooc,157,132
1001,234,943,0,moocML,mooc,mooc,157,144
1002,234,330,0,moocML,mooc,mooc,157,186
1003,234,1010,0,moocML,mooc,mooc,157,123
1004,234,1141,0,moocML,mooc,mooc,157,239
1005,234,1518,0,moocML,mooc,mooc,157,302
1006,234,199,0,moocML,mooc,mooc,157,298
1007,234,1349,1,moocML,mooc,mooc,157,12
1008,234,779,0,moocML,mooc,mooc,157,180
1009,234,283,0,moocML,mooc,mooc,157,88
1010,234,1422,0,moocML,mooc,mooc,157,42
1011,234,296,0,moocML,mooc,mooc,157,211
1012,234,432,0,moocML,mooc,mooc,157,17
1013,234,1086,0,moocML,mooc,mooc,157,406
1014,234,1008,0,moocML,mooc,mooc,157,77
1015,234,814,1,moocML,mooc,mooc,157,366
1016,234,900,0,moocML,mooc,mooc,157,277
1017,234,502,1,moocML,mooc,mooc,157,384
1018,234,1133,0,moocML,mooc,mooc,157,112
1019,234,1403,0,moocML,mooc,mooc,157,135
1020,234,439,0,moocML,mooc,mooc,157,182
1021,234,547,0,moocML,mooc,mooc,157,75
1022,234,442,0,moocML,mooc,mooc,157,357
1023,234,58,0,moocML,mooc,mooc,157,401
1024,234,1056,0,moocML,mooc,mooc,157,292
1025,234,1235,0,moocML,mooc,mooc,157,199
1026,234,1154,0,moocML,mooc,mooc,157,134
1027,234,662,0,moocML,mooc,mooc,157,80
1028,234,1437,0,moocML,mooc,mooc,157,214
1029,234,602,0,moocML,mooc,mooc,157,377
1030,234,1209,0,moocML,mooc,mooc,157,424
1031,234,404,0,moocML,mooc,mooc,157,35
1032,234,944,0,moocML,mooc,mooc,157,409
1033,234,503,0,moocML,mooc,mooc,157,296
1034,234,754,0,moocML,mooc,mooc,157,238
1035,234,264,0,moocML,mooc,mooc,157,309
1036,234,125,0,moocML,mooc,mooc,157,438
1037,234,277,0,moocML,mooc,mooc,157,100
1038,234,429,0,moocML,mooc,mooc,157,16
1039,234,1360,0,moocML,mooc,mooc,157,310
1040,234,463,0,moocML,mooc,mooc,157,8
1041,234,1039,0,moocML,mooc,mooc,157,38
1042,234,181,0,moocML,mooc,mooc,157,53
1043,234,18,0,moocML,mooc,mooc,157,32
1044,234,455,0,moocML,mooc,mooc,157,285
1045,234,1140,0,moocML,mooc,mooc,157,49
1046,234,1063,0,moocML,mooc,mooc,157,18
1047,234,157,0,moocML,mooc,mooc,157,395
1048,234,616,0,moocML,mooc,mooc,157,28
1049,234,1482,0,moocML,mooc,mooc,157,271
1050,234,1097,0,moocML,mooc,mooc,157,363
1051,234,493,0,moocML,mooc,mooc,157,142
1052,234,369,0,moocML,mooc,mooc,157,237
1053,234,961,0,moocML,mooc,mooc,157,102
1054,234,799,0,moocML,mooc,mooc,157,198
1055,234,968,0,moocML,mooc,mooc,157,26
1056,234,299,0,moocML,mooc,mooc,157,7
1057,234,36,0,moocML,mooc,mooc,157,244
1058,234,1271,0,moocML,mooc,mooc,157,216
1059,234,1075,0,moocML,mooc,mooc,157,312
1060,234,878,0,moocML,mooc,mooc,157,4
1061,234,520,0,moocML,mooc,mooc,157,149
1062,234,1483,0,moocML,mooc,mooc,157,2
1063,234,282,0,moocML,mooc,mooc,157,84
1064,234,1533,0,moocML,mooc,mooc,157,273
1065,234,124,0,moocML,mooc,mooc,157,397
1066,234,1259,0,moocML,mooc,mooc,157,353
1067,234,1435,0,moocML,mooc,mooc,157,307
1068,234,603,0,moocML,mooc,mooc,157,107
1069,234,1062,0,moocML,mooc,mooc,157,118
1070,234,317,0,moocML,mooc,mooc,157,147
1071,1050,281,1,moocML,mooc,mooc,181,157
1072,234,95,0,moocML,mooc,mooc,157,431
1073,234,646,0,moocML,mooc,mooc,157,91
1074,479,1029,0,moocML,mooc,mooc,389,161
1075,479,1274,0,moocML,mooc,mooc,389,301
1076,479,1339,0,moocML,mooc,mooc,389,232
1077,479,875,0,moocML,mooc,mooc,389,78
1078,479,426,0,moocML,mooc,mooc,389,429
1079,1369,562,1,moocML,mooc,mooc,27,389
1080,479,653,0,moocML,mooc,mooc,389,209
1081,479,1015,0,moocML,mooc,mooc,389,378
1082,479,1197,0,moocML,mooc,mooc,389,421
1083,479,986,0,moocML,mooc,mooc,389,287
1084,479,330,0,moocML,mooc,mooc,389,186
1085,479,1010,0,moocML,mooc,mooc,389,123
1086,479,199,0,moocML,mooc,mooc,389,298
1087,479,1349,1,moocML,mooc,mooc,389,12
1088,479,283,0,moocML,mooc,mooc,389,88
1089,479,1422,0,moocML,mooc,mooc,389,42
1090,479,1086,0,moocML,mooc,mooc,389,406
1091,479,1008,0,moocML,mooc,mooc,389,77
1092,479,814,1,moocML,mooc,mooc,389,366
1093,479,502,1,moocML,mooc,mooc,389,384
1094,479,1133,0,moocML,mooc,mooc,389,112
1095,479,1403,0,moocML,mooc,mooc,389,135
1096,466,562,1,moocML,mooc,mooc,75,389
1097,374,562,1,moocML,mooc,mooc,357,389
1098,479,1235,0,moocML,mooc,mooc,389,199
1099,479,1154,0,moocML,mooc,mooc,389,134
1100,479,662,0,moocML,mooc,mooc,389,80
1101,479,1437,0,moocML,mooc,mooc,389,214
1102,479,404,0,moocML,mooc,mooc,389,35
1103,479,944,0,moocML,mooc,mooc,389,409
1104,427,562,1,moocML,mooc,mooc,296,389
1105,636,562,1,moocML,mooc,mooc,238,389
1106,479,125,0,moocML,mooc,mooc,389,438
1107,479,277,0,moocML,mooc,mooc,389,100
1108,479,429,0,moocML,mooc,mooc,389,16
1109,479,1360,0,moocML,mooc,mooc,389,310
1110,479,1039,0,moocML,mooc,mooc,389,38
1111,479,18,0,moocML,mooc,mooc,389,32
1112,479,1140,0,moocML,mooc,mooc,389,49
1113,479,616,0,moocML,mooc,mooc,389,28
1114,479,1482,0,moocML,mooc,mooc,389,271
1115,479,1097,0,moocML,mooc,mooc,389,363
1116,479,493,0,moocML,mooc,mooc,389,142
1117,479,968,0,moocML,mooc,mooc,389,26
1118,479,299,0,moocML,mooc,mooc,389,7
1119,479,1271,0,moocML,mooc,mooc,389,216
1120,479,520,0,moocML,mooc,mooc,389,149
1121,479,1483,0,moocML,mooc,mooc,389,2
1122,479,1533,0,moocML,mooc,mooc,389,273
1123,479,1062,0,moocML,mooc,mooc,389,118
1124,479,317,0,moocML,mooc,mooc,389,147
1125,1050,562,1,moocML,mooc,mooc,181,389
1126,479,646,0,moocML,mooc,mooc,389,91
1127,880,1274,0,moocML,mooc,mooc,161,301
1128,880,1339,0,moocML,mooc,mooc,161,232
1129,880,426,0,moocML,mooc,mooc,161,429
