conceptA,conceptB,isPrerequisite,dataset,file,conceptA_ind,conceptB_ind,fileB
48,966,0,moocML,mooc,401,311,mooc
48,616,0,moocML,mooc,401,28,mooc
48,1218,0,moocML,mooc,401,241,mooc
48,563,1,pseudo,mooc,298,387,mooc
48,1401,0,moocML,mooc,401,170,mooc
48,662,0,moocML,mooc,401,80,mooc
48,1062,0,moocML,mooc,401,118,mooc
48,855,1,moocML,mooc,401,417,mooc
48,282,1,moocML,mooc,401,84,mooc
48,1235,0,moocML,mooc,401,199,mooc
48,646,0,moocML,mooc,401,91,mooc
48,493,0,moocML,mooc,401,142,mooc
48,603,0,moocML,mooc,401,107,mooc
48,317,0,moocML,mooc,401,147,mooc
48,799,0,moocML,mooc,401,198,mooc
48,1063,1,moocML,mooc,401,18,mooc
48,404,0,moocML,mooc,401,35,mooc
48,509,0,pseudo,mooc,298,383,mooc
49,1034,0,drive,drive,53,291,drive
49,1572,1,drive,drive,53,387,drive
49,1117,0,drive,drive,53,838,drive
49,1346,1,drive,drive,53,739,drive
49,1191,0,drive,drive,53,45,drive
49,451,0,drive,drive,53,873,drive
49,777,0,drive,drive,53,841,drive
49,1145,0,drive,drive,53,893,drive
49,1296,0,drive,drive,53,852,drive
49,557,0,drive,drive,53,302,drive
49,731,1,drive,drive,53,388,drive
49,91,0,drive,drive,53,294,drive
49,1585,0,drive,drive,53,863,drive
49,250,0,drive,drive,53,46,drive
50,1314,0,moocDSA,mooc,434,40,mooc
50,1522,0,moocDSA,mooc,434,235,mooc
50,214,0,moocDSA,mooc,434,281,mooc
50,864,0,moocDSA,mooc,434,164,mooc
50,509,0,pseudo,mooc,298,383,mooc
50,656,1,pseudo,mooc,491,438,al_cpl
50,827,0,moocDSA,mooc,434,426,mooc
50,1194,0,moocDSA,mooc,434,208,mooc
50,635,0,moocDSA,mooc,434,341,mooc
50,1377,0,moocDSA,mooc,434,154,mooc
50,257,0,moocDSA,mooc,434,291,mooc
50,1221,0,moocDSA,mooc,434,94,mooc
50,1418,0,moocDSA,mooc,434,212,mooc
50,934,1,moocDSA,mooc,434,361,mooc
50,445,0,moocDSA,mooc,434,93,mooc
50,1170,0,moocDSA,mooc,434,116,mooc
50,489,0,moocDSA,mooc,434,72,mooc
50,1206,0,moocDSA,mooc,434,122,mooc
50,415,0,moocDSA,mooc,434,37,mooc
50,1021,0,moocDSA,mooc,434,340,mooc
50,1027,1,moocDSA,mooc,434,3,mooc
50,887,0,moocDSA,mooc,434,360,mooc
50,815,0,moocDSA,mooc,434,242,mooc
50,1189,0,moocDSA,mooc,434,6,mooc
50,1175,0,moocDSA,mooc,434,333,mooc
50,326,0,moocDSA,mooc,434,158,mooc
50,36,0,moocDSA,mooc,434,244,mooc
50,1127,0,moocDSA,mooc,434,195,mooc
50,1213,0,moocDSA,mooc,434,303,mooc
50,916,0,moocDSA,mooc,434,435,mooc
50,396,0,moocDSA,mooc,434,262,mooc
51,769,0,drive,drive,385,891,drive
51,915,0,drive,drive,385,853,drive
51,1132,0,drive,drive,385,896,drive
51,718,0,drive,drive,385,904,drive
51,1359,0,drive,drive,385,846,drive
51,800,0,drive,drive,385,836,drive
51,891,0,drive,drive,385,835,drive
52,662,1,moocML,mooc,63,80,mooc
52,93,0,moocML,mooc,63,381,mooc
52,195,0,moocML,mooc,63,174,mooc
52,1154,1,moocML,mooc,63,134,mooc
52,688,0,moocML,mooc,63,236,mooc
52,646,0,moocML,mooc,63,91,mooc
52,455,0,moocML,mooc,63,285,mooc
52,745,0,moocML,mooc,63,324,mooc
52,423,0,moocML,mooc,63,358,mooc
52,711,1,moocML,mooc,63,299,mooc
52,830,0,moocML,mooc,63,227,mooc
52,317,0,moocML,mooc,63,147,mooc
52,1075,0,moocML,mooc,63,312,mooc
52,463,0,moocML,mooc,63,8,mooc
52,878,0,moocML,mooc,63,4,mooc
52,1039,0,moocML,mooc,63,38,mooc
53,1018,0,drive,drive,184,183,drive
53,587,0,drive,drive,184,186,drive
53,35,0,drive,drive,184,188,drive
53,1593,0,drive,drive,184,196,drive
53,313,0,drive,drive,184,569,drive
53,720,0,drive,drive,184,554,drive
54,1055,0,moocML,mooc,11,41,mooc
54,1271,0,moocML,mooc,11,216,mooc
55,1146,0,al_cpl,al_cpl,215,333,al_cpl
55,1318,1,al_cpl,al_cpl,215,128,al_cpl
55,822,0,al_cpl,al_cpl,215,219,al_cpl
55,5,1,al_cpl,al_cpl,215,193,al_cpl
55,369,0,pseudo,al_cpl,272,237,mooc
55,336,1,al_cpl,al_cpl,215,294,al_cpl
55,990,1,al_cpl,al_cpl,215,381,al_cpl
55,143,0,al_cpl,al_cpl,215,200,al_cpl
55,994,0,al_cpl,al_cpl,215,198,al_cpl
55,1404,1,al_cpl,al_cpl,215,365,al_cpl
55,115,1,al_cpl,al_cpl,215,170,al_cpl
55,597,1,al_cpl,al_cpl,215,476,al_cpl
55,1093,1,pseudo,al_cpl,435,298,al_cpl
55,1088,1,pseudo,al_cpl,273,46,al_cpl
55,1351,1,al_cpl,al_cpl,215,218,al_cpl
55,745,0,pseudo,al_cpl,339,324,mooc
56,1505,1,drive,drive,153,154,drive
56,1248,0,drive,drive,153,585,drive
56,925,0,drive,drive,153,557,drive
56,1322,0,drive,drive,153,584,drive
56,1125,1,drive,drive,153,151,drive
56,838,0,drive,drive,153,571,drive
56,311,0,drive,drive,153,547,drive
57,1093,1,al_cpl,al_cpl,306,298,al_cpl
58,745,0,pseudo,al_cpl,339,324,mooc
58,603,0,pseudo,al_cpl,401,107,mooc
58,320,0,al_cpl,al_cpl,280,278,al_cpl
58,966,0,pseudo,al_cpl,272,311,mooc
58,1059,1,pseudo,al_cpl,298,295,al_cpl
58,1502,1,pseudo,al_cpl,435,210,al_cpl
58,1093,1,al_cpl,al_cpl,280,298,al_cpl
58,1440,1,al_cpl,al_cpl,280,165,al_cpl
58,1338,1,pseudo,al_cpl,378,374,al_cpl
58,686,1,al_cpl,al_cpl,280,166,al_cpl
58,1289,1,al_cpl,al_cpl,280,342,al_cpl
58,1376,0,al_cpl,al_cpl,280,7,al_cpl
58,208,1,al_cpl,al_cpl,280,8,al_cpl
58,765,1,al_cpl,al_cpl,280,279,al_cpl
58,1186,1,al_cpl,al_cpl,280,239,al_cpl
58,999,1,al_cpl,al_cpl,280,201,al_cpl
58,1496,0,al_cpl,al_cpl,280,324,al_cpl
59,572,0,drive,drive,18,454,drive
59,1046,0,drive,drive,18,447,drive
59,122,1,drive,drive,18,455,drive
59,245,0,drive,drive,18,449,drive
60,1492,0,drive,drive,373,817,drive
60,173,0,drive,drive,373,371,drive
60,962,0,drive,drive,373,820,drive
60,32,0,drive,drive,373,372,drive
60,1200,0,drive,drive,373,814,drive
61,119,0,al_cpl,al_cpl,104,388,al_cpl
62,1335,0,drive,drive,378,816,drive
63,526,0,al_cpl,al_cpl,276,169,al_cpl
63,1128,0,al_cpl,al_cpl,276,138,al_cpl
63,202,0,al_cpl,al_cpl,276,277,al_cpl
63,1247,0,al_cpl,al_cpl,276,253,al_cpl
63,567,0,al_cpl,al_cpl,276,79,al_cpl
63,735,0,al_cpl,al_cpl,276,262,al_cpl
63,1299,0,al_cpl,al_cpl,276,224,al_cpl
63,1497,0,al_cpl,al_cpl,276,42,al_cpl
63,1118,0,al_cpl,al_cpl,276,83,al_cpl
63,418,0,al_cpl,al_cpl,276,265,al_cpl
63,295,0,al_cpl,al_cpl,276,354,al_cpl
63,25,0,al_cpl,al_cpl,276,435,al_cpl
63,1287,0,al_cpl,al_cpl,276,106,al_cpl
63,988,0,al_cpl,al_cpl,276,61,al_cpl
63,475,0,al_cpl,al_cpl,276,404,al_cpl
63,1161,0,al_cpl,al_cpl,276,421,al_cpl
63,1057,0,al_cpl,al_cpl,276,431,al_cpl
63,678,0,al_cpl,al_cpl,276,465,al_cpl
63,599,0,al_cpl,al_cpl,276,463,al_cpl
63,169,0,al_cpl,al_cpl,276,30,al_cpl
63,1517,0,al_cpl,al_cpl,276,221,al_cpl
63,40,0,al_cpl,al_cpl,276,378,al_cpl
63,97,0,al_cpl,al_cpl,276,52,al_cpl
63,892,0,al_cpl,al_cpl,276,118,al_cpl
63,385,0,al_cpl,al_cpl,276,397,al_cpl
63,300,0,al_cpl,al_cpl,276,308,al_cpl
63,290,0,al_cpl,al_cpl,276,18,al_cpl
63,1138,0,al_cpl,al_cpl,276,433,al_cpl
63,467,0,al_cpl,al_cpl,276,446,al_cpl
63,52,0,al_cpl,al_cpl,276,535,al_cpl
63,935,0,al_cpl,al_cpl,276,399,al_cpl
63,1240,0,al_cpl,al_cpl,276,17,al_cpl
63,914,0,al_cpl,al_cpl,276,95,al_cpl
63,213,0,al_cpl,al_cpl,276,420,al_cpl
63,940,0,al_cpl,al_cpl,276,49,al_cpl
63,142,0,al_cpl,al_cpl,276,211,al_cpl
63,1036,0,al_cpl,al_cpl,276,5,al_cpl
63,1554,0,al_cpl,al_cpl,276,355,al_cpl
63,761,0,al_cpl,al_cpl,276,396,al_cpl
63,473,0,al_cpl,al_cpl,276,78,al_cpl
63,1083,0,al_cpl,al_cpl,276,137,al_cpl
63,147,0,al_cpl,al_cpl,276,504,al_cpl
63,467,0,al_cpl,al_cpl,276,446,al_cpl
63,430,0,al_cpl,al_cpl,276,466,al_cpl
63,704,0,al_cpl,al_cpl,276,434,al_cpl
63,1338,1,al_cpl,al_cpl,276,374,al_cpl
63,334,0,al_cpl,al_cpl,276,53,al_cpl
63,97,0,al_cpl,al_cpl,276,52,al_cpl
63,202,0,al_cpl,al_cpl,276,277,al_cpl
63,1093,1,al_cpl,al_cpl,276,298,al_cpl
63,352,0,al_cpl,al_cpl,276,157,al_cpl
63,320,0,al_cpl,al_cpl,276,278,al_cpl
63,555,0,al_cpl,al_cpl,276,521,al_cpl
63,558,0,al_cpl,al_cpl,276,473,al_cpl
63,1311,0,al_cpl,al_cpl,276,180,al_cpl
63,295,0,al_cpl,al_cpl,276,354,al_cpl
63,1216,0,al_cpl,al_cpl,276,528,al_cpl
63,1400,0,al_cpl,al_cpl,276,370,al_cpl
63,1502,1,al_cpl,al_cpl,276,210,al_cpl
63,1527,0,al_cpl,al_cpl,276,361,al_cpl
63,1424,0,al_cpl,al_cpl,276,222,al_cpl
63,276,0,al_cpl,al_cpl,276,255,al_cpl
63,1453,0,al_cpl,al_cpl,276,377,al_cpl
63,1160,0,al_cpl,al_cpl,276,515,al_cpl
63,86,0,al_cpl,al_cpl,276,248,al_cpl
63,767,0,al_cpl,al_cpl,276,462,al_cpl
63,674,0,al_cpl,al_cpl,276,517,al_cpl
63,161,0,al_cpl,al_cpl,276,336,al_cpl
63,1352,0,al_cpl,al_cpl,276,468,al_cpl
63,1363,0,al_cpl,al_cpl,276,139,al_cpl
63,189,0,al_cpl,al_cpl,276,437,al_cpl
63,1138,0,al_cpl,al_cpl,276,433,al_cpl
63,1332,0,al_cpl,al_cpl,276,369,al_cpl
63,1502,1,al_cpl,al_cpl,276,210,al_cpl
63,1556,0,al_cpl,al_cpl,276,417,al_cpl
64,419,0,al_cpl,al_cpl,124,66,al_cpl
64,87,0,al_cpl,al_cpl,124,2,al_cpl
65,374,0,drive,drive,159,281,drive
65,1158,0,drive,drive,159,282,drive
65,525,0,drive,drive,159,579,drive
65,1406,0,drive,drive,159,283,drive
65,1405,0,drive,drive,159,279,drive
65,1264,0,drive,drive,159,574,drive
65,1465,0,drive,drive,159,286,drive
66,81,1,pseudo,al_cpl,435,276,al_cpl
66,745,0,pseudo,al_cpl,339,324,mooc
66,1363,1,al_cpl,al_cpl,248,139,al_cpl
66,116,0,al_cpl,al_cpl,248,359,al_cpl
66,1502,1,al_cpl,al_cpl,248,210,al_cpl
66,1338,1,al_cpl,al_cpl,248,374,al_cpl
66,1497,0,al_cpl,al_cpl,248,42,al_cpl
66,202,1,al_cpl,al_cpl,248,277,al_cpl
66,1160,0,al_cpl,al_cpl,248,515,al_cpl
66,392,0,al_cpl,al_cpl,248,518,al_cpl
66,1057,0,al_cpl,al_cpl,248,431,al_cpl
66,334,0,al_cpl,al_cpl,248,53,al_cpl
66,1311,0,al_cpl,al_cpl,248,180,al_cpl
66,213,0,al_cpl,al_cpl,248,420,al_cpl
66,1343,1,al_cpl,al_cpl,248,534,al_cpl
66,290,0,al_cpl,al_cpl,248,18,al_cpl
66,1240,1,al_cpl,al_cpl,248,17,al_cpl
66,46,0,al_cpl,al_cpl,248,519,al_cpl
67,1404,1,al_cpl,al_cpl,2,365,al_cpl
67,187,0,al_cpl,al_cpl,2,394,al_cpl
67,5,1,al_cpl,al_cpl,2,193,al_cpl
67,115,1,al_cpl,al_cpl,2,170,al_cpl
67,597,1,al_cpl,al_cpl,2,476,al_cpl
67,690,0,al_cpl,al_cpl,2,168,al_cpl
67,1351,0,al_cpl,al_cpl,2,218,al_cpl
67,994,0,al_cpl,al_cpl,2,198,al_cpl
67,790,0,al_cpl,al_cpl,2,322,al_cpl
67,68,0,al_cpl,al_cpl,2,215,al_cpl
67,1258,1,al_cpl,al_cpl,2,321,al_cpl
68,196,0,drive,drive,211,100,drive
68,745,0,pseudo,drive,339,324,mooc
68,1449,0,drive,drive,211,596,drive
68,400,0,drive,drive,211,607,drive
68,1390,1,drive,drive,211,603,drive
68,440,1,drive,drive,211,598,drive
68,1207,1,drive,drive,211,212,drive
68,505,0,drive,drive,211,606,drive
68,138,1,drive,drive,211,605,drive
68,1093,1,pseudo,drive,435,298,al_cpl
68,773,1,drive,drive,211,591,drive
69,236,0,drive,drive,294,705,drive
69,1535,1,drive,drive,294,699,drive
69,1306,0,drive,drive,294,698,drive
70,1230,0,moocML,mooc,381,36,mooc
70,603,0,moocML,mooc,381,107,mooc
70,156,0,moocML,mooc,381,191,mooc
70,616,0,moocML,mooc,381,28,mooc
70,423,0,moocML,mooc,381,358,mooc
70,561,0,moocML,mooc,381,218,mooc
70,646,0,moocML,mooc,381,91,mooc
70,387,0,moocML,mooc,381,31,mooc
70,688,0,moocML,mooc,381,236,mooc
70,745,0,moocML,mooc,381,324,mooc
70,184,0,moocML,mooc,381,106,mooc
70,1212,0,moocML,mooc,381,372,mooc
70,1062,0,moocML,mooc,381,118,mooc
70,244,0,moocML,mooc,381,385,mooc
70,317,0,moocML,mooc,381,147,mooc
70,1075,0,moocML,mooc,381,312,mooc
70,36,0,moocML,mooc,381,244,mooc
71,768,0,drive,drive,314,727,drive
71,173,0,drive,drive,314,371,drive
71,1430,0,drive,drive,314,738,drive
71,1176,0,drive,drive,314,732,drive
72,1093,1,pseudo,mooc,435,298,al_cpl
72,999,1,pseudo,mooc,280,201,al_cpl
72,423,1,moocML,mooc,431,358,mooc
72,1434,0,moocML,mooc,431,138,mooc
72,646,0,moocML,mooc,431,91,mooc
72,401,1,moocML,mooc,431,56,mooc
72,41,1,moocML,mooc,431,326,mooc
72,878,1,moocML,mooc,431,4,mooc
72,603,0,pseudo,mooc,401,107,mooc
72,745,0,pseudo,mooc,339,324,mooc
73,194,0,drive,drive,149,562,drive
73,689,0,drive,drive,149,556,drive
73,611,0,drive,drive,149,551,drive
73,324,0,drive,drive,149,546,drive
74,989,0,drive,drive,251,676,drive
74,856,0,drive,drive,251,708,drive
74,84,0,drive,drive,251,741,drive
74,1571,0,drive,drive,251,367,drive
74,1121,0,drive,drive,251,752,drive
74,1201,0,drive,drive,251,713,drive
74,65,0,drive,drive,251,660,drive
74,1308,0,drive,drive,251,301,drive
74,70,0,drive,drive,251,737,drive
75,208,1,pseudo,al_cpl,280,8,al_cpl
75,745,0,pseudo,al_cpl,339,324,mooc
75,369,0,pseudo,al_cpl,272,237,mooc
75,202,1,al_cpl,al_cpl,52,277,al_cpl
75,1527,0,al_cpl,al_cpl,52,361,al_cpl
75,179,0,al_cpl,al_cpl,52,119,al_cpl
75,1059,1,pseudo,al_cpl,298,295,al_cpl
75,467,0,al_cpl,al_cpl,52,446,al_cpl
75,81,1,al_cpl,al_cpl,52,276,al_cpl
75,1338,1,al_cpl,al_cpl,52,374,al_cpl
75,1502,1,al_cpl,al_cpl,52,210,al_cpl
75,988,0,al_cpl,al_cpl,52,61,al_cpl
75,1497,0,al_cpl,al_cpl,52,42,al_cpl
75,1338,1,al_cpl,al_cpl,52,374,al_cpl
75,914,1,al_cpl,al_cpl,52,95,al_cpl
75,1093,1,al_cpl,al_cpl,52,298,al_cpl
75,334,1,al_cpl,al_cpl,52,53,al_cpl
75,555,0,al_cpl,al_cpl,52,521,al_cpl
76,744,0,drive,drive,225,21,drive
76,985,0,drive,drive,225,5,drive
76,240,0,drive,drive,225,107,drive
76,663,0,drive,drive,225,604,drive
76,358,0,drive,drive,225,6,drive
77,745,0,pseudo,al_cpl,339,324,mooc
77,1093,1,pseudo,al_cpl,435,298,al_cpl
77,641,0,al_cpl,al_cpl,28,101,al_cpl
77,1568,0,al_cpl,al_cpl,28,20,al_cpl
77,1156,0,al_cpl,al_cpl,28,107,al_cpl
77,589,0,al_cpl,al_cpl,28,21,al_cpl
77,1003,1,al_cpl,al_cpl,28,73,al_cpl
78,1384,0,al_cpl,al_cpl,460,15,al_cpl
78,5,1,al_cpl,al_cpl,460,193,al_cpl
79,150,1,drive,drive,112,534,drive
79,1093,1,pseudo,drive,435,298,al_cpl
79,1155,1,drive,drive,112,527,drive
79,1250,1,drive,drive,112,543,drive
79,745,0,pseudo,drive,339,324,mooc
79,1407,1,drive,drive,112,535,drive
80,1093,1,pseudo,al_cpl,435,298,al_cpl
80,964,1,al_cpl,al_cpl,538,537,al_cpl
80,369,0,pseudo,al_cpl,272,237,mooc
81,658,1,moocDSA,mooc,190,356,mooc
81,1291,0,moocDSA,mooc,190,290,mooc
81,745,0,pseudo,mooc,339,324,mooc
81,504,1,moocDSA,mooc,190,390,mooc
81,1289,1,pseudo,mooc,280,342,al_cpl
82,251,0,moocDSA,mooc,428,23,mooc
82,1418,0,moocDSA,mooc,428,212,mooc
82,848,0,moocDSA,mooc,428,386,mooc
82,1489,0,moocDSA,mooc,428,400,mooc
82,446,0,moocDSA,mooc,428,364,mooc
83,541,0,drive,drive,177,558,drive
83,427,0,drive,drive,177,553,drive
84,317,0,moocML,mooc,125,147,mooc
85,1553,0,al_cpl,al_cpl,170,145,al_cpl
85,693,0,al_cpl,al_cpl,170,289,al_cpl
85,1192,1,al_cpl,al_cpl,170,530,al_cpl
85,83,0,al_cpl,al_cpl,170,124,al_cpl
85,510,0,al_cpl,al_cpl,170,127,al_cpl
85,1126,0,al_cpl,al_cpl,170,384,al_cpl
85,68,0,al_cpl,al_cpl,170,215,al_cpl
85,790,0,al_cpl,al_cpl,170,322,al_cpl
85,43,0,al_cpl,al_cpl,170,144,al_cpl
85,690,0,al_cpl,al_cpl,170,168,al_cpl
85,990,0,al_cpl,al_cpl,170,381,al_cpl
85,1341,0,al_cpl,al_cpl,170,290,al_cpl
85,1408,0,al_cpl,al_cpl,170,155,al_cpl
85,187,0,al_cpl,al_cpl,170,394,al_cpl
85,994,0,al_cpl,al_cpl,170,198,al_cpl
85,1024,0,al_cpl,al_cpl,170,505,al_cpl
85,822,0,al_cpl,al_cpl,170,219,al_cpl
85,884,0,al_cpl,al_cpl,170,475,al_cpl
85,990,0,al_cpl,al_cpl,170,381,al_cpl
85,918,0,al_cpl,al_cpl,170,304,al_cpl
85,87,0,al_cpl,al_cpl,170,2,al_cpl
85,143,0,al_cpl,al_cpl,170,200,al_cpl
85,579,0,al_cpl,al_cpl,170,146,al_cpl
86,1502,1,al_cpl,al_cpl,359,210,al_cpl
86,745,0,pseudo,al_cpl,339,324,mooc
86,1338,1,al_cpl,al_cpl,359,374,al_cpl
86,1240,1,al_cpl,al_cpl,359,17,al_cpl
86,81,1,al_cpl,al_cpl,359,276,al_cpl
86,1453,1,al_cpl,al_cpl,359,377,al_cpl
86,1343,1,pseudo,al_cpl,378,534,al_cpl
86,202,1,al_cpl,al_cpl,359,277,al_cpl
87,1205,1,moocML,mooc,376,430,mooc
87,330,1,moocML,mooc,376,186,mooc
87,277,1,moocML,mooc,376,100,mooc
87,1294,0,moocML,mooc,376,64,mooc
87,186,1,moocML,mooc,376,183,mooc
87,317,0,moocML,mooc,376,147,mooc
87,1435,0,moocML,mooc,376,307,mooc
88,1261,0,drive,drive,198,576,drive
88,1244,0,drive,drive,198,583,drive
89,758,1,al_cpl,al_cpl,388,123,al_cpl
89,252,0,al_cpl,al_cpl,388,258,al_cpl
89,727,1,al_cpl,al_cpl,388,85,al_cpl
89,802,1,al_cpl,al_cpl,388,26,al_cpl
89,1574,1,al_cpl,al_cpl,388,483,al_cpl
90,391,0,al_cpl,al_cpl,264,96,al_cpl
90,740,0,al_cpl,al_cpl,264,150,al_cpl
90,921,0,al_cpl,al_cpl,264,444,al_cpl
90,160,0,al_cpl,al_cpl,264,247,al_cpl
90,278,0,al_cpl,al_cpl,264,48,al_cpl
90,1054,0,al_cpl,al_cpl,264,161,al_cpl
90,1525,0,al_cpl,al_cpl,264,363,al_cpl
90,1125,1,al_cpl,al_cpl,264,271,al_cpl
90,13,0,al_cpl,al_cpl,264,511,al_cpl
90,411,0,al_cpl,al_cpl,264,266,al_cpl
90,1503,0,al_cpl,al_cpl,264,426,al_cpl
91,400,0,drive,drive,235,607,drive
91,715,1,drive,drive,235,419,drive
92,603,0,pseudo,mooc,401,107,mooc
92,656,1,pseudo,mooc,491,438,al_cpl
92,297,1,moocML,mooc,397,413,mooc
92,1582,1,moocML,mooc,397,0,mooc
92,646,0,moocML,mooc,397,91,mooc
92,393,1,moocML,mooc,397,97,mooc
92,1259,1,moocML,mooc,397,353,mooc
92,1214,0,moocML,mooc,397,181,mooc
92,783,1,moocML,mooc,397,316,mooc
92,745,0,moocML,mooc,397,324,mooc
92,950,1,moocML,mooc,397,104,mooc
92,1434,0,moocML,mooc,397,138,mooc
92,237,0,moocML,mooc,397,79,mooc
92,1062,0,moocML,mooc,397,118,mooc
93,455,0,moocML,mooc,438,285,mooc
93,195,0,moocML,mooc,438,174,mooc
93,520,0,moocML,mooc,438,149,mooc
93,282,0,moocML,mooc,438,84,mooc
93,124,0,moocML,mooc,438,397,mooc
93,429,0,moocML,mooc,438,16,mooc
93,1075,0,moocML,mooc,438,312,mooc
93,231,1,moocML,mooc,438,328,mooc
93,1482,0,moocML,mooc,438,271,mooc
93,646,0,moocML,mooc,438,91,mooc
93,1062,0,moocML,mooc,438,118,mooc
93,277,0,moocML,mooc,438,100,mooc
93,1271,0,moocML,mooc,438,216,mooc
93,1067,0,moocML,mooc,438,81,mooc
93,1259,0,moocML,mooc,438,353,mooc
94,586,0,al_cpl,al_cpl,87,120,al_cpl
94,1408,0,al_cpl,al_cpl,87,155,al_cpl
94,1553,0,al_cpl,al_cpl,87,145,al_cpl
94,1146,0,al_cpl,al_cpl,87,333,al_cpl
94,1397,0,al_cpl,al_cpl,87,154,al_cpl
94,1353,0,al_cpl,al_cpl,87,151,al_cpl
94,740,0,al_cpl,al_cpl,87,150,al_cpl
94,908,0,al_cpl,al_cpl,87,153,al_cpl
94,1211,0,al_cpl,al_cpl,87,152,al_cpl
94,1224,0,al_cpl,al_cpl,87,158,al_cpl
95,606,0,drive,drive,328,384,drive
96,629,0,drive,drive,73,493,drive
97,298,1,drive,drive,285,689,drive
97,745,0,pseudo,drive,339,324,mooc
97,1093,1,pseudo,drive,435,298,al_cpl
97,1289,1,pseudo,drive,280,342,al_cpl
97,603,0,pseudo,drive,401,107,mooc
97,112,1,drive,drive,285,690,drive
97,847,1,drive,drive,285,813,drive
97,527,1,drive,drive,285,823,drive
97,728,1,drive,drive,285,692,drive
98,862,0,drive,drive,9,441,drive
99,668,0,drive,drive,96,453,drive
99,431,0,drive,drive,96,440,drive
99,1116,1,drive,drive,96,450,drive
99,245,0,drive,drive,96,449,drive
99,745,0,pseudo,drive,339,324,mooc
99,1093,1,pseudo,drive,435,298,al_cpl
99,122,0,drive,drive,96,455,drive
100,1301,1,al_cpl,al_cpl,499,25,al_cpl
100,1481,0,al_cpl,al_cpl,499,39,al_cpl
100,1093,1,al_cpl,al_cpl,499,298,al_cpl
100,1376,1,al_cpl,al_cpl,499,7,al_cpl
101,1190,0,drive,drive,49,839,drive
101,1034,0,drive,drive,49,291,drive
101,451,0,drive,drive,49,873,drive
101,60,0,drive,drive,49,53,drive
101,1296,1,drive,drive,49,852,drive
101,1191,1,drive,drive,49,45,drive
101,250,0,drive,drive,49,46,drive
101,557,1,drive,drive,49,302,drive
101,91,0,drive,drive,49,294,drive
101,1228,0,drive,drive,49,342,drive
101,1575,0,drive,drive,49,874,drive
101,1585,0,drive,drive,49,863,drive
101,777,0,drive,drive,49,841,drive
102,740,0,al_cpl,al_cpl,122,150,al_cpl
102,995,0,al_cpl,al_cpl,122,425,al_cpl
102,121,0,al_cpl,al_cpl,122,264,al_cpl
102,772,0,al_cpl,al_cpl,122,162,al_cpl
102,1570,0,al_cpl,al_cpl,122,422,al_cpl
103,509,0,pseudo,mooc,298,383,mooc
103,646,0,moocML,mooc,51,91,mooc
103,1067,0,pseudo,mooc,326,81,mooc
103,41,1,moocML,mooc,51,326,mooc
103,386,1,pseudo,mooc,491,76,al_cpl
103,656,1,pseudo,mooc,491,438,al_cpl
103,401,1,moocML,mooc,51,56,mooc
103,975,1,moocML,mooc,51,203,mooc
103,1196,1,moocML,mooc,51,373,mooc
103,95,0,moocML,mooc,51,431,mooc
103,423,1,moocML,mooc,51,358,mooc
104,120,1,drive,drive,405,850,drive
104,745,0,pseudo,drive,339,324,mooc
104,1404,1,pseudo,drive,193,365,al_cpl
105,570,0,drive,drive,63,753,drive
105,543,0,drive,drive,63,488,drive
105,85,0,drive,drive,63,736,drive
106,1528,0,al_cpl,al_cpl,507,229,al_cpl
106,453,0,al_cpl,al_cpl,507,291,al_cpl
106,597,0,al_cpl,al_cpl,507,476,al_cpl
106,1258,0,al_cpl,al_cpl,507,321,al_cpl
106,1224,0,al_cpl,al_cpl,507,158,al_cpl
106,1324,0,al_cpl,al_cpl,507,141,al_cpl
106,1281,0,al_cpl,al_cpl,507,149,al_cpl
106,740,0,al_cpl,al_cpl,507,150,al_cpl
106,772,0,al_cpl,al_cpl,507,162,al_cpl
106,411,0,al_cpl,al_cpl,507,266,al_cpl
106,1503,0,al_cpl,al_cpl,507,426,al_cpl
106,143,0,al_cpl,al_cpl,507,200,al_cpl
106,1341,0,al_cpl,al_cpl,507,290,al_cpl
106,1061,0,al_cpl,al_cpl,507,469,al_cpl
106,908,0,al_cpl,al_cpl,507,153,al_cpl
106,1054,0,al_cpl,al_cpl,507,161,al_cpl
106,586,0,al_cpl,al_cpl,507,120,al_cpl
106,693,0,al_cpl,al_cpl,507,289,al_cpl
107,94,1,drive,drive,417,314,drive
107,118,1,drive,drive,417,198,drive
108,603,0,pseudo,al_cpl,401,107,mooc
108,1062,0,pseudo,al_cpl,272,118,mooc
108,745,0,pseudo,al_cpl,339,324,mooc
108,369,0,pseudo,al_cpl,272,237,mooc
108,81,1,al_cpl,al_cpl,211,276,al_cpl
108,208,1,pseudo,al_cpl,280,8,al_cpl
108,1111,1,pseudo,al_cpl,95,88,drive
108,1093,1,pseudo,al_cpl,435,298,al_cpl
108,1088,1,pseudo,al_cpl,273,46,al_cpl
108,147,0,al_cpl,al_cpl,211,504,al_cpl
108,430,1,al_cpl,al_cpl,211,466,al_cpl
108,1338,1,al_cpl,al_cpl,211,374,al_cpl
108,1502,1,al_cpl,al_cpl,211,210,al_cpl
108,1240,1,al_cpl,al_cpl,211,17,al_cpl
109,673,0,pseudo,mooc,270,29,mooc
109,1385,1,moocDSA,mooc,44,155,mooc
109,548,1,moocDSA,mooc,44,129,mooc
109,1485,1,moocDSA,mooc,44,166,mooc
109,1364,1,pseudo,mooc,427,486,al_cpl
