conceptA,conceptB,isPrerequisite,dataset
120,41,1,moocML
120,975,1,moocML
120,317,0,moocML
120,1196,1,moocML
120,1047,1,moocML
120,1073,0,moocML
120,1062,0,moocML
120,1355,1,moocML
120,401,1,moocML
120,95,1,moocML
120,646,1,moocML
121,745,0,moocML
121,874,0,moocML
121,1055,0,moocML
121,1533,0,moocML
121,134,0,moocML
121,317,0,moocML
121,1214,0,moocML
121,710,1,moocML
121,603,0,moocML
122,562,0,moocML
122,1214,0,moocML
122,199,0,moocML
122,1274,0,moocML
122,814,0,moocML
122,283,0,moocML
122,282,0,moocML
122,426,0,moocML
122,455,0,moocML
122,281,0,moocML
122,1533,0,moocML
122,944,0,moocML
122,18,0,moocML
122,1010,1,moocML
122,865,0,moocML
122,1360,0,moocML
122,1403,1,moocML
122,231,0,moocML
122,602,0,moocML
123,568,0,al_cpl
123,544,0,al_cpl
124,182,0,drive
124,1441,0,drive
124,65,0,drive
125,941,1,al_cpl
125,747,0,al_cpl
125,153,1,al_cpl
125,132,0,al_cpl
125,1404,1,al_cpl
125,1174,0,al_cpl
125,588,1,al_cpl
125,1384,1,al_cpl
126,1343,1,al_cpl
126,1240,1,al_cpl
126,81,1,al_cpl
126,1338,1,al_cpl
126,1453,1,al_cpl
126,202,1,al_cpl
126,1363,1,al_cpl
126,1502,1,al_cpl
127,404,0,moocML
127,306,0,moocML
127,503,0,moocML
127,745,0,moocML
127,603,0,moocML
128,1317,1,al_cpl
128,1289,1,al_cpl
128,760,1,al_cpl
129,622,0,moocML
129,1533,0,moocML
129,1063,1,moocML
129,1548,1,moocML
129,404,1,moocML
129,1434,0,moocML
129,1562,1,moocML
129,1062,0,moocML
129,314,1,moocML
129,646,0,moocML
130,1093,1,al_cpl
130,999,1,al_cpl
131,1228,0,drive
131,672,0,drive
131,204,0,drive
131,91,0,drive
131,215,0,drive
131,1181,0,drive
131,1190,0,drive
131,942,0,drive
132,213,0,al_cpl
132,385,0,al_cpl
132,1161,0,al_cpl
132,1240,0,al_cpl
132,1332,1,al_cpl
132,116,0,al_cpl
132,725,0,al_cpl
132,1338,1,al_cpl
132,1424,0,al_cpl
132,940,0,al_cpl
132,1453,0,al_cpl
132,334,0,al_cpl
132,175,0,al_cpl
132,1527,0,al_cpl
132,1502,1,al_cpl
133,797,0,drive
133,1283,0,drive
134,914,1,al_cpl
134,81,1,al_cpl
134,467,0,al_cpl
134,1093,1,al_cpl
134,1502,1,al_cpl
134,1400,0,al_cpl
135,547,0,moocML
135,237,0,moocML
135,498,0,moocML
135,745,0,moocML
135,1063,0,moocML
135,404,0,moocML
135,134,0,moocML
135,603,0,moocML
135,1062,0,moocML
135,1154,0,moocML
135,317,0,moocML
136,1112,0,drive
136,967,0,drive
136,1361,0,drive
136,506,0,drive
136,216,0,drive
136,729,0,drive
136,585,0,drive
136,379,0,drive
136,457,0,drive
136,1577,1,drive
136,1479,0,drive
136,246,1,drive
136,732,0,drive
136,118,1,drive
136,518,1,drive
136,21,0,drive
136,1028,0,drive
137,1093,1,al_cpl
137,999,1,al_cpl
138,32,0,drive
138,962,0,drive
138,1200,0,drive
138,16,0,drive
138,1177,0,drive
138,1492,0,drive
138,532,0,drive
139,1280,0,al_cpl
139,1019,0,al_cpl
139,1502,1,al_cpl
139,1527,0,al_cpl
139,300,0,al_cpl
139,829,0,al_cpl
139,473,0,al_cpl
139,1502,1,al_cpl
139,1527,0,al_cpl
139,844,0,al_cpl
139,1240,0,al_cpl
139,523,0,al_cpl
139,40,0,al_cpl
139,287,0,al_cpl
139,1332,1,al_cpl
139,1338,1,al_cpl
139,1398,0,al_cpl
139,392,0,al_cpl
139,363,0,al_cpl
139,1093,1,al_cpl
139,940,0,al_cpl
139,1166,0,al_cpl
139,167,1,al_cpl
139,940,0,al_cpl
139,1289,1,al_cpl
139,334,0,al_cpl
140,1049,0,al_cpl
140,1061,0,al_cpl
141,618,0,drive
141,1451,0,drive
141,1345,1,drive
142,975,0,moocML
142,1212,1,moocML
142,184,0,moocML
142,124,0,moocML
142,156,0,moocML
142,1073,0,moocML
142,317,0,moocML
142,134,0,moocML
142,1062,0,moocML
142,1075,0,moocML
142,878,0,moocML
142,241,1,moocML
142,561,0,moocML
142,646,0,moocML
142,1533,0,moocML
142,688,0,moocML
142,165,0,moocML
142,603,0,moocML
142,95,0,moocML
142,314,0,moocML
142,1217,0,moocML
142,387,0,moocML
142,1434,0,moocML
143,202,1,al_cpl
143,1280,1,al_cpl
143,1502,1,al_cpl
143,1118,0,al_cpl
143,1138,0,al_cpl
143,1240,0,al_cpl
143,844,0,al_cpl
143,392,0,al_cpl
143,81,1,al_cpl
143,238,0,al_cpl
143,473,0,al_cpl
143,334,1,al_cpl
143,1338,1,al_cpl
143,97,1,al_cpl
144,647,0,al_cpl
144,1512,1,al_cpl
145,981,0,moocML
145,437,1,moocML
145,616,0,moocML
145,1063,1,moocML
145,124,0,moocML
145,337,0,moocML
145,1259,0,moocML
145,799,0,moocML
145,1067,0,moocML
145,843,0,moocML
145,783,0,moocML
145,855,1,moocML
145,878,0,moocML
145,1097,0,moocML
145,477,0,moocML
145,646,0,moocML
145,263,0,moocML
146,399,0,drive
147,333,0,al_cpl
147,785,0,al_cpl
148,646,0,moocML
148,1230,0,moocML
149,961,0,moocML
149,616,0,moocML
149,1435,0,moocML
149,113,1,moocML
149,1062,0,moocML
149,603,0,moocML
150,597,1,al_cpl
150,87,1,al_cpl
150,1351,1,al_cpl
150,1258,1,al_cpl
150,336,0,al_cpl
150,372,1,al_cpl
150,510,1,al_cpl
150,5,1,al_cpl
150,990,1,al_cpl
150,1318,1,al_cpl
151,703,1,moocDSA
151,636,0,moocDSA
151,887,0,moocDSA
152,116,0,al_cpl
152,452,0,al_cpl
152,1019,0,al_cpl
152,334,0,al_cpl
152,1240,1,al_cpl
152,1502,1,al_cpl
152,1387,0,al_cpl
152,1453,0,al_cpl
152,738,1,al_cpl
152,25,1,al_cpl
152,1338,1,al_cpl
152,213,0,al_cpl
152,81,1,al_cpl
152,1554,0,al_cpl
153,1013,0,moocDSA
154,445,0,moocDSA
154,848,0,moocDSA
154,916,0,moocDSA
154,7,0,moocDSA
154,1522,0,moocDSA
154,1377,0,moocDSA
154,1489,0,moocDSA
155,1301,1,al_cpl
155,1289,1,al_cpl
155,1307,1,al_cpl
155,1496,1,al_cpl
155,1093,1,al_cpl
156,1046,0,drive
156,245,0,drive
156,572,0,drive
156,122,1,drive
157,555,0,al_cpl
157,767,0,al_cpl
157,1559,0,al_cpl
157,1093,1,al_cpl
157,1596,0,al_cpl
157,760,0,al_cpl
157,812,0,al_cpl
158,1591,1,drive
159,601,0,moocML
159,134,0,moocML
159,745,0,moocML
159,948,1,moocML
159,156,0,moocML
159,878,0,moocML
159,317,0,moocML
159,662,1,moocML
159,622,0,moocML
159,1230,0,moocML
159,1062,0,moocML
160,1159,0,al_cpl
160,1193,0,al_cpl
160,908,0,al_cpl
160,1146,0,al_cpl
160,1126,0,al_cpl
160,478,0,al_cpl
160,1085,0,al_cpl
160,340,0,al_cpl
160,160,0,al_cpl
160,336,0,al_cpl
160,333,0,al_cpl
160,140,0,al_cpl
160,5,0,al_cpl
160,1528,0,al_cpl
160,1054,0,al_cpl
160,822,0,al_cpl
160,1553,0,al_cpl
160,693,0,al_cpl
161,1233,1,drive
161,797,0,drive
161,1283,0,drive
162,125,0,moocML
162,1067,0,moocML
163,214,0,moocDSA
163,873,1,moocDSA
163,781,1,moocDSA
163,1213,0,moocDSA
164,283,0,moocML
164,662,0,moocML
164,1536,0,moocML
164,201,0,moocML
164,1482,0,moocML
164,1209,0,moocML
164,975,0,moocML
164,1257,0,moocML
164,341,0,moocML
164,317,0,moocML
164,124,0,moocML
164,314,1,moocML
164,1062,0,moocML
164,948,0,moocML
164,1514,0,moocML
164,20,0,moocML
164,1271,0,moocML
164,442,0,moocML
164,282,1,moocML
164,134,0,moocML
164,178,0,moocML
164,360,0,moocML
164,885,0,moocML
164,58,1,moocML
164,423,0,moocML
164,463,0,moocML
164,1487,1,moocML
164,125,0,moocML
164,263,0,moocML
164,1330,1,moocML
164,745,0,moocML
164,66,0,moocML
164,1217,1,moocML
164,1488,0,moocML
164,455,0,moocML
164,966,0,moocML
164,429,0,moocML
164,2,0,moocML
164,165,0,moocML
164,1422,0,moocML
164,561,0,moocML
164,981,0,moocML
164,620,0,moocML
164,944,0,moocML
164,93,0,moocML
164,509,0,moocML
164,1230,0,moocML
164,244,0,moocML
164,437,1,moocML
164,277,0,moocML
164,1212,0,moocML
164,387,0,moocML
164,1154,0,moocML
164,439,0,moocML
164,814,0,moocML
164,296,0,moocML
164,1548,0,moocML
164,184,0,moocML
164,1396,0,moocML
164,688,0,moocML
164,369,0,moocML
164,603,0,moocML
164,878,0,moocML
164,1008,0,moocML
164,1140,0,moocML
164,264,0,moocML
164,156,0,moocML
164,646,0,moocML
164,1218,0,moocML
164,404,1,moocML
164,1259,0,moocML
164,622,0,moocML
164,1056,0,moocML
164,481,1,moocML
164,601,0,moocML
164,563,1,moocML
164,407,1,moocML
164,537,1,moocML
164,1294,0,moocML
165,160,0,al_cpl
165,1115,0,al_cpl
165,1384,0,al_cpl
165,391,0,al_cpl
165,1393,0,al_cpl
165,1125,1,al_cpl
165,1508,0,al_cpl
165,394,0,al_cpl
165,285,1,al_cpl
166,547,0,moocML
166,178,0,moocML
166,646,0,moocML
166,662,0,moocML
166,1230,0,moocML
166,948,0,moocML
166,387,0,moocML
166,1143,0,moocML
166,314,0,moocML
166,1257,0,moocML
166,404,0,moocML
166,975,0,moocML
166,184,0,moocML
166,2,0,moocML
166,1075,0,moocML
166,1212,0,moocML
167,1057,0,al_cpl
167,392,0,al_cpl
167,300,0,al_cpl
167,40,0,al_cpl
167,97,0,al_cpl
167,913,0,al_cpl
167,392,0,al_cpl
167,735,0,al_cpl
167,452,0,al_cpl
167,1372,0,al_cpl
167,276,0,al_cpl
167,418,0,al_cpl
167,1299,0,al_cpl
167,1424,0,al_cpl
167,1554,0,al_cpl
167,1138,0,al_cpl
167,1138,0,al_cpl
167,1363,0,al_cpl
167,1118,0,al_cpl
167,147,0,al_cpl
167,385,0,al_cpl
167,1300,0,al_cpl
167,1497,0,al_cpl
167,1453,0,al_cpl
167,1517,0,al_cpl
167,81,1,al_cpl
167,558,0,al_cpl
167,475,0,al_cpl
167,1247,0,al_cpl
167,81,1,al_cpl
167,1502,1,al_cpl
167,892,0,al_cpl
167,116,0,al_cpl
167,767,0,al_cpl
167,1036,0,al_cpl
167,1338,1,al_cpl
167,555,0,al_cpl
167,1280,0,al_cpl
167,1237,0,al_cpl
167,1280,0,al_cpl
167,86,0,al_cpl
167,1311,0,al_cpl
167,526,0,al_cpl
167,161,0,al_cpl
167,725,0,al_cpl
167,1287,0,al_cpl
167,1502,1,al_cpl
167,213,0,al_cpl
167,1453,0,al_cpl
167,1338,1,al_cpl
167,1093,1,al_cpl
167,473,0,al_cpl
167,97,0,al_cpl
167,46,0,al_cpl
167,1128,0,al_cpl
168,1422,0,moocML
168,134,0,moocML
168,283,0,moocML
168,603,0,moocML
168,1062,0,moocML
169,1206,0,moocDSA
169,1221,1,moocDSA
169,326,0,moocDSA
169,916,0,moocDSA
170,1044,0,moocDSA
170,1213,0,moocDSA
170,1522,0,moocDSA
170,1418,0,moocDSA
170,1394,0,moocDSA
170,848,0,moocDSA
171,321,0,al_cpl
171,1162,0,al_cpl
172,804,0,al_cpl
172,72,0,al_cpl
172,1186,0,al_cpl
172,219,0,al_cpl
172,448,0,al_cpl
172,701,0,al_cpl
172,739,0,al_cpl
172,574,0,al_cpl
172,1289,1,al_cpl
172,293,0,al_cpl
173,904,0,al_cpl
174,983,0,drive
174,1124,1,drive
175,36,0,moocDSA
176,81,1,al_cpl
176,913,0,al_cpl
176,295,1,al_cpl
176,385,0,al_cpl
176,1166,1,al_cpl
176,392,0,al_cpl
176,892,0,al_cpl
176,1554,1,al_cpl
176,735,0,al_cpl
176,1502,1,al_cpl
176,558,0,al_cpl
176,1240,1,al_cpl
176,202,1,al_cpl
176,1019,0,al_cpl
176,1363,1,al_cpl
176,1057,0,al_cpl
176,1138,0,al_cpl
176,1338,1,al_cpl
176,1453,1,al_cpl
176,988,0,al_cpl
176,1502,1,al_cpl
176,1093,1,al_cpl
176,475,1,al_cpl
177,26,0,moocDSA
177,1314,0,moocDSA
177,815,0,moocDSA
177,251,0,moocDSA
177,1044,0,moocDSA
177,1394,0,moocDSA
177,445,0,moocDSA
177,261,0,moocDSA
177,636,0,moocDSA
177,1170,0,moocDSA
177,887,0,moocDSA
177,827,1,moocDSA
177,489,0,moocDSA
177,717,1,moocDSA
177,188,0,moocDSA
177,19,0,moocDSA
177,1489,0,moocDSA
177,1175,0,moocDSA
177,1206,0,moocDSA
178,114,1,drive
179,347,0,drive
180,149,1,al_cpl
180,253,1,al_cpl
180,1364,1,al_cpl
180,29,1,al_cpl
180,1574,1,al_cpl
180,247,1,al_cpl
180,386,1,al_cpl
180,1512,1,al_cpl
180,656,1,al_cpl
180,51,1,al_cpl
181,1543,0,al_cpl
181,1093,1,al_cpl
181,1289,1,al_cpl
181,739,1,al_cpl
181,1317,0,al_cpl
181,208,1,al_cpl
181,1452,0,al_cpl
181,293,0,al_cpl
182,1286,0,al_cpl
182,792,1,al_cpl
183,666,1,drive
183,1169,1,drive
184,1418,0,moocDSA
184,596,0,moocDSA
184,1382,0,moocDSA
184,422,1,moocDSA
184,378,0,moocDSA
184,1411,0,moocDSA
184,1213,0,moocDSA
184,1295,0,moocDSA
184,887,0,moocDSA
184,682,0,moocDSA
184,573,0,moocDSA
184,265,0,moocDSA
184,1044,0,moocDSA
184,1021,0,moocDSA
184,1523,0,moocDSA
184,396,0,moocDSA
184,1175,0,moocDSA
184,1558,0,moocDSA
184,815,0,moocDSA
184,1234,0,moocDSA
184,1026,0,moocDSA
184,1446,0,moocDSA
184,903,0,moocDSA
184,214,0,moocDSA
184,1314,0,moocDSA
184,1106,0,moocDSA
184,636,0,moocDSA
184,717,0,moocDSA
184,1377,0,moocDSA
184,326,0,moocDSA
184,489,0,moocDSA
184,1170,0,moocDSA
184,26,0,moocDSA
184,188,0,moocDSA
184,1045,0,moocDSA
184,635,0,moocDSA
184,1206,0,moocDSA
184,864,0,moocDSA
184,1127,0,moocDSA
184,251,0,moocDSA
184,1189,0,moocDSA
184,1490,0,moocDSA
184,1135,0,moocDSA
184,496,1,moocDSA
184,415,0,moocDSA
184,1394,0,moocDSA
184,1391,0,moocDSA
184,920,0,moocDSA
184,257,0,moocDSA
184,1017,0,moocDSA
184,445,0,moocDSA
184,327,0,moocDSA
184,1171,0,moocDSA
184,916,0,moocDSA
184,261,0,moocDSA
184,446,0,moocDSA
184,726,0,moocDSA
184,1303,0,moocDSA
184,811,1,moocDSA
184,703,1,moocDSA
184,1522,0,moocDSA
184,64,0,moocDSA
185,340,0,al_cpl
185,5,1,al_cpl
185,143,0,al_cpl
185,1318,0,al_cpl
185,904,0,al_cpl
185,908,0,al_cpl
185,1152,0,al_cpl
186,555,1,al_cpl
186,752,1,al_cpl
186,1093,1,al_cpl
187,122,0,drive
187,1415,0,drive
187,431,0,drive
187,1416,0,drive
187,245,0,drive
187,862,0,drive
187,168,0,drive
187,905,0,drive
187,890,0,drive
187,1449,0,drive
187,1116,0,drive
187,1046,0,drive
188,662,0,moocML
188,1483,0,moocML
188,1133,0,moocML
188,1482,0,moocML
188,1271,0,moocML
188,1360,0,moocML
188,455,0,moocML
188,1259,0,moocML
188,520,0,moocML
188,1533,0,moocML
188,199,0,moocML
188,1154,0,moocML
188,429,0,moocML
188,1403,0,moocML
188,1010,0,moocML
188,369,0,moocML
188,299,0,moocML
188,18,0,moocML
188,1075,0,moocML
188,36,0,moocML
188,124,0,moocML
188,442,0,moocML
188,330,0,moocML
188,602,0,moocML
188,814,0,moocML
188,1039,0,moocML
188,404,0,moocML
188,277,0,moocML
188,282,0,moocML
189,1033,1,al_cpl
189,965,0,al_cpl
189,50,1,al_cpl
189,727,1,al_cpl
189,1574,1,al_cpl
189,802,1,al_cpl
189,1530,0,al_cpl
190,1000,1,drive
191,745,0,moocML
191,404,0,moocML
191,1062,0,moocML
191,685,0,moocML
191,603,0,moocML
191,317,0,moocML
191,67,0,moocML
191,304,0,moocML
191,520,0,moocML
192,813,0,drive
192,342,0,drive
192,1260,0,drive
192,1220,1,drive
192,971,0,drive
192,1537,1,drive
192,212,0,drive
192,1092,1,drive
192,375,1,drive
192,1275,1,drive
192,1426,0,drive
192,1361,0,drive
192,631,1,drive
192,1069,0,drive
192,171,0,drive
192,1451,0,drive
192,1108,1,drive
192,96,0,drive
192,917,1,drive
192,135,0,drive
192,5,1,drive
192,65,0,drive
192,182,0,drive
192,1000,1,drive
192,1441,0,drive
192,1509,0,drive
192,1185,0,drive
192,1438,0,drive
192,131,1,drive
192,87,0,drive
192,416,0,drive
192,642,1,drive
192,883,0,drive
192,357,0,drive
192,722,0,drive
193,876,0,al_cpl
194,134,0,moocML
195,300,0,al_cpl
195,508,0,al_cpl
195,334,1,al_cpl
195,1502,1,al_cpl
195,807,0,al_cpl
195,202,0,al_cpl
196,54,0,drive
197,1416,0,drive
197,435,0,drive
197,168,0,drive
197,515,0,drive
197,890,0,drive
197,907,0,drive
197,905,0,drive
197,1449,0,drive
197,1415,0,drive
198,862,0,drive
199,1063,1,moocML
199,547,0,moocML
199,1056,0,moocML
199,1422,0,moocML
199,18,0,moocML
199,1154,1,moocML
199,950,0,moocML
199,662,1,moocML
199,1349,0,moocML
199,646,0,moocML
199,382,0,moocML
199,1582,1,moocML
199,124,1,moocML
199,973,1,moocML
199,602,0,moocML
199,264,0,moocML
199,653,1,moocML
199,509,0,moocML
199,620,0,moocML
199,987,0,moocML
199,181,1,moocML
199,297,0,moocML
199,1259,1,moocML
199,1437,0,moocML
199,337,0,moocML
199,404,1,moocML
199,165,0,moocML
199,477,0,moocML
199,393,0,moocML
199,783,0,moocML
199,1062,0,moocML
199,944,0,moocML
199,673,0,moocML
200,848,0,moocDSA
200,1446,0,moocDSA
200,803,1,moocDSA
200,1051,0,moocDSA
200,482,0,moocDSA
200,593,0,moocDSA
200,190,0,moocDSA
200,1418,0,moocDSA
200,920,0,moocDSA
200,484,0,moocDSA
200,1377,0,moocDSA
200,750,1,moocDSA
200,596,0,moocDSA
200,446,0,moocDSA
200,1171,0,moocDSA
200,861,0,moocDSA
200,251,1,moocDSA
200,1175,0,moocDSA
200,746,0,moocDSA
200,1489,0,moocDSA
200,1443,0,moocDSA
200,368,0,moocDSA
200,1391,0,moocDSA
200,1170,0,moocDSA
200,1565,1,moocDSA
200,1347,1,moocDSA
200,1486,0,moocDSA
200,1315,0,moocDSA
200,1135,0,moocDSA
200,872,0,moocDSA
201,561,0,moocML
201,41,1,moocML
201,387,0,moocML
201,1062,0,moocML
201,156,1,moocML
201,401,1,moocML
201,975,1,moocML
201,1047,1,moocML
201,317,0,moocML
201,1230,0,moocML
201,36,0,moocML
201,688,1,moocML
201,646,0,moocML
201,1075,0,moocML
201,134,0,moocML
201,1196,1,moocML
202,1244,0,drive
202,1261,0,drive
203,0,0,al_cpl
203,217,0,al_cpl
203,253,1,al_cpl
203,386,1,al_cpl
203,656,1,al_cpl
203,1512,1,al_cpl
203,641,0,al_cpl
203,1574,1,al_cpl
203,51,0,al_cpl
203,780,0,al_cpl
204,124,0,moocML
204,47,1,moocML
204,429,0,moocML
204,369,0,moocML
204,1434,0,moocML
204,443,0,moocML
204,1536,0,moocML
204,1437,0,moocML
204,700,0,moocML
204,779,0,moocML
204,1140,0,moocML
204,317,0,moocML
204,1274,0,moocML
204,620,0,moocML
204,603,0,moocML
204,1214,0,moocML
204,944,0,moocML
204,561,0,moocML
204,973,0,moocML
204,646,0,moocML
204,165,0,moocML
204,1422,0,moocML
204,595,0,moocML
204,1218,0,moocML
204,1067,0,moocML
204,156,0,moocML
204,1339,0,moocML
204,178,0,moocML
204,241,0,moocML
204,1141,0,moocML
204,878,0,moocML
204,987,0,moocML
204,616,0,moocML
204,237,0,moocML
204,304,0,moocML
204,58,0,moocML
204,339,0,moocML
204,885,0,moocML
204,446,0,moocML
204,199,0,moocML
204,653,1,moocML
204,264,0,moocML
204,306,0,moocML
204,1153,0,moocML
204,547,0,moocML
204,1582,0,moocML
204,662,0,moocML
204,455,0,moocML
204,134,0,moocML
204,1488,0,moocML
204,966,0,moocML
204,263,0,moocML
204,592,1,moocML
204,846,1,moocML
204,393,0,moocML
204,1015,1,moocML
204,628,0,moocML
204,1075,0,moocML
204,843,0,moocML
204,432,0,moocML
204,685,0,moocML
204,477,0,moocML
204,170,1,moocML
204,283,0,moocML
204,1401,0,moocML
204,1062,0,moocML
204,1055,0,moocML
204,281,0,moocML
204,817,0,moocML
204,498,0,moocML
204,277,0,moocML
204,1431,0,moocML
204,382,0,moocML
204,895,0,moocML
204,799,0,moocML
204,981,0,moocML
204,950,0,moocML
204,1154,1,moocML
204,754,0,moocML
204,454,1,moocML
204,855,1,moocML
204,633,1,moocML
204,1056,0,moocML
204,1444,1,moocML
204,437,1,moocML
204,673,0,moocML
204,1548,0,moocML
204,337,0,moocML
204,783,0,moocML
204,509,0,moocML
204,897,0,moocML
204,1063,1,moocML
204,830,0,moocML
204,688,0,moocML
204,1097,0,moocML
205,616,0,moocML
205,547,0,moocML
205,1294,0,moocML
205,503,0,moocML
205,943,1,moocML
205,20,0,moocML
206,60,0,drive
206,1145,0,drive
206,1575,0,drive
206,1346,1,drive
206,1034,0,drive
206,451,0,drive
206,777,0,drive
206,1190,1,drive
206,1228,0,drive
206,557,0,drive
206,91,0,drive
206,1296,1,drive
206,1117,1,drive
206,1585,0,drive
206,1191,1,drive
206,1104,1,drive
207,9,0,moocDSA
207,848,1,moocDSA
207,1489,1,moocDSA
207,887,0,moocDSA
207,517,0,moocDSA
207,191,1,moocDSA
207,923,0,moocDSA
207,1418,1,moocDSA
207,872,1,moocDSA
207,593,1,moocDSA
208,1167,0,al_cpl
208,1574,1,al_cpl
208,1277,0,al_cpl
208,802,1,al_cpl
208,50,1,al_cpl
208,1037,0,al_cpl
208,380,1,al_cpl
208,727,1,al_cpl
208,350,1,al_cpl
209,641,0,al_cpl
209,0,0,al_cpl
209,149,0,al_cpl
209,217,0,al_cpl
209,780,0,al_cpl
209,51,0,al_cpl
210,334,1,al_cpl
210,914,1,al_cpl
210,1502,1,al_cpl
210,81,1,al_cpl
211,597,0,al_cpl
211,941,1,al_cpl
211,1054,0,al_cpl
211,908,0,al_cpl
211,1125,0,al_cpl
211,1341,0,al_cpl
211,964,0,al_cpl
211,1545,0,al_cpl
211,588,0,al_cpl
211,747,0,al_cpl
211,1061,0,al_cpl
211,1525,0,al_cpl
212,1122,0,drive
213,608,0,drive
213,556,1,drive
213,209,0,drive
214,1249,0,moocDSA
214,261,0,moocDSA
214,26,0,moocDSA
214,265,0,moocDSA
214,815,0,moocDSA
214,1523,0,moocDSA
214,887,0,moocDSA
214,489,0,moocDSA
214,1234,0,moocDSA
214,1175,0,moocDSA
215,1500,0,drive
216,242,0,moocDSA
216,164,0,moocDSA
216,1462,0,moocDSA
216,596,0,moocDSA
217,936,0,al_cpl
217,884,0,al_cpl
217,13,0,al_cpl
217,908,0,al_cpl
217,1503,0,al_cpl
218,696,0,moocDSA
218,887,0,moocDSA
218,1563,1,moocDSA
218,916,0,moocDSA
218,489,1,moocDSA
218,1486,1,moocDSA
218,7,0,moocDSA
219,392,0,al_cpl
219,1502,1,al_cpl
219,385,0,al_cpl
219,1050,0,al_cpl
219,473,0,al_cpl
219,213,0,al_cpl
219,202,0,al_cpl
219,555,0,al_cpl
219,738,0,al_cpl
219,1002,0,al_cpl
220,181,0,moocML
220,95,0,moocML
220,1582,1,moocML
220,1339,1,moocML
220,1218,1,moocML
220,688,0,moocML
220,1067,0,moocML
220,1075,0,moocML
220,178,0,moocML
220,1533,0,moocML
220,1271,1,moocML
220,477,0,moocML
220,156,0,moocML
220,317,0,moocML
220,306,1,moocML
220,162,1,moocML
220,1214,0,moocML
220,673,0,moocML
220,393,0,moocML
220,710,1,moocML
220,878,0,moocML
220,337,0,moocML
220,1196,1,moocML
220,282,0,moocML
220,616,0,moocML
220,1062,0,moocML
220,1223,1,moocML
220,304,1,moocML
220,404,1,moocML
220,646,0,moocML
220,603,0,moocML
220,545,1,moocML
220,134,0,moocML
220,783,1,moocML
221,165,0,moocML
221,317,0,moocML
221,846,1,moocML
221,509,0,moocML
221,966,0,moocML
221,799,0,moocML
221,561,0,moocML
221,855,1,moocML
221,878,0,moocML
221,1062,0,moocML
221,1526,1,moocML
222,1249,0,moocDSA
222,811,1,moocDSA
222,1472,1,moocDSA
222,188,1,moocDSA
222,1523,0,moocDSA
222,972,1,moocDSA
222,910,1,moocDSA
223,980,0,al_cpl
223,1539,0,al_cpl
223,583,0,al_cpl
223,1541,0,al_cpl
223,581,0,al_cpl
224,1546,0,al_cpl
224,1003,1,al_cpl
224,624,1,al_cpl
224,380,0,al_cpl
224,544,0,al_cpl
225,448,1,al_cpl
225,1317,1,al_cpl
225,1289,1,al_cpl
226,1162,0,al_cpl
226,321,0,al_cpl
227,33,0,drive
227,789,0,drive
227,101,0,drive
227,1588,0,drive
227,1064,0,drive
228,802,1,al_cpl
228,835,0,al_cpl
228,879,0,al_cpl
228,8,0,al_cpl
228,119,0,al_cpl
228,727,0,al_cpl
228,10,1,al_cpl
228,1003,0,al_cpl
228,469,0,al_cpl
228,786,0,al_cpl
228,980,0,al_cpl
228,380,0,al_cpl
228,266,0,al_cpl
229,202,1,al_cpl
229,1453,1,al_cpl
229,385,0,al_cpl
229,1527,0,al_cpl
229,1138,0,al_cpl
229,1338,1,al_cpl
229,392,1,al_cpl
229,1240,1,al_cpl
229,81,1,al_cpl
229,1343,1,al_cpl
229,1363,1,al_cpl
229,1502,1,al_cpl
229,761,0,al_cpl
229,558,0,al_cpl
229,1497,0,al_cpl
229,473,0,al_cpl
229,300,0,al_cpl
229,1300,0,al_cpl
229,147,0,al_cpl
229,892,0,al_cpl
229,1118,0,al_cpl
229,262,0,al_cpl
230,1039,0,moocML
230,1140,0,moocML
230,520,0,moocML
230,455,0,moocML
230,616,0,moocML
230,1326,1,moocML
230,1482,0,moocML
230,282,0,moocML
230,317,0,moocML
230,181,0,moocML
230,1360,0,moocML
230,646,0,moocML
230,158,1,moocML
230,1230,0,moocML
230,688,0,moocML
230,314,0,moocML
230,429,1,moocML
230,799,0,moocML
230,745,0,moocML
230,463,0,moocML
230,423,0,moocML
230,134,0,moocML
230,878,0,moocML
230,881,0,moocML
230,1062,0,moocML
230,1271,0,moocML
230,1075,0,moocML
231,459,0,drive
231,1388,0,drive
231,557,0,drive
231,1104,0,drive
232,448,1,al_cpl
233,866,1,al_cpl
233,1025,1,al_cpl
233,460,1,al_cpl
233,1481,1,al_cpl
233,1496,1,al_cpl
233,1301,1,al_cpl
233,1376,1,al_cpl
233,1093,1,al_cpl
233,1289,1,al_cpl
234,439,0,moocML
234,283,0,moocML
234,361,0,moocML
234,1437,0,moocML
234,1518,0,moocML
234,895,0,moocML
234,547,0,moocML
234,1483,0,moocML
234,181,0,moocML
234,426,0,moocML
234,1435,0,moocML
234,95,0,moocML
234,961,0,moocML
234,1259,0,moocML
234,779,0,moocML
234,1197,0,moocML
234,944,0,moocML
234,442,0,moocML
234,299,0,moocML
234,1008,0,moocML
234,157,0,moocML
234,199,0,moocML
234,1205,0,moocML
234,692,0,moocML
234,455,0,moocML
234,401,0,moocML
234,1271,0,moocML
234,1154,0,moocML
234,1029,1,moocML
234,653,0,moocML
234,603,0,moocML
234,241,0,moocML
234,1010,0,moocML
234,878,0,moocML
