Unnamed: 0,conceptA,conceptB,isPrerequisite,dataset,file,conceptA_ind,conceptB_ind
16852,58,686,1,al_cpl,al_cpl,280,166
18088,58,320,0,al_cpl,al_cpl,280,278
9300,59,245,0,drive,drive,18,449
9330,59,572,0,drive,drive,18,454
9289,59,1046,0,drive,drive,18,447
9338,59,122,1,drive,drive,18,455
11436,60,1492,0,drive,drive,373,817
11457,60,173,0,drive,drive,373,371
11451,60,962,0,drive,drive,373,820
11455,60,32,0,drive,drive,373,372
11424,60,1200,0,drive,drive,373,814
12839,61,119,0,al_cpl,al_cpl,104,388
11433,62,1335,0,drive,drive,378,816
17075,63,1128,0,al_cpl,al_cpl,276,138
17532,63,202,0,al_cpl,al_cpl,276,277
13446,63,1287,0,al_cpl,al_cpl,276,106
14519,63,988,0,al_cpl,al_cpl,276,61
13871,63,300,0,al_cpl,al_cpl,276,308
13934,63,385,0,al_cpl,al_cpl,276,397
14350,63,892,0,al_cpl,al_cpl,276,118
17723,63,97,0,al_cpl,al_cpl,276,52
13007,63,40,0,al_cpl,al_cpl,276,378
13153,63,1517,0,al_cpl,al_cpl,276,221
16519,63,169,0,al_cpl,al_cpl,276,30
17701,63,599,0,al_cpl,al_cpl,276,463
13566,63,678,0,al_cpl,al_cpl,276,465
13317,63,1057,0,al_cpl,al_cpl,276,431
13817,63,1161,0,al_cpl,al_cpl,276,421
13523,63,475,0,al_cpl,al_cpl,276,404
13672,63,290,0,al_cpl,al_cpl,276,18
13958,63,1138,0,al_cpl,al_cpl,276,433
14032,63,25,0,al_cpl,al_cpl,276,435
17046,63,295,0,al_cpl,al_cpl,276,354
17996,63,418,0,al_cpl,al_cpl,276,265
14512,63,1118,0,al_cpl,al_cpl,276,83
13237,63,1497,0,al_cpl,al_cpl,276,42
14518,63,1299,0,al_cpl,al_cpl,276,224
13748,63,735,0,al_cpl,al_cpl,276,262
17766,63,567,0,al_cpl,al_cpl,276,79
14259,63,1247,0,al_cpl,al_cpl,276,253
13095,63,526,0,al_cpl,al_cpl,276,169
17001,63,467,0,al_cpl,al_cpl,276,446
13569,63,767,0,al_cpl,al_cpl,276,462
13096,63,674,0,al_cpl,al_cpl,276,517
13022,63,1363,0,al_cpl,al_cpl,276,139
17943,63,1556,0,al_cpl,al_cpl,276,417
17079,63,1502,1,al_cpl,al_cpl,276,210
14142,63,1332,0,al_cpl,al_cpl,276,369
16648,63,1138,0,al_cpl,al_cpl,276,433
13068,63,189,0,al_cpl,al_cpl,276,437
16683,63,1352,0,al_cpl,al_cpl,276,468
13929,63,161,0,al_cpl,al_cpl,276,336
13900,63,86,0,al_cpl,al_cpl,276,248
18041,63,1453,0,al_cpl,al_cpl,276,377
13590,63,1160,0,al_cpl,al_cpl,276,515
13857,63,97,0,al_cpl,al_cpl,276,52
13706,63,202,0,al_cpl,al_cpl,276,277
17447,63,1093,1,al_cpl,al_cpl,276,298
17247,63,352,0,al_cpl,al_cpl,276,157
17057,63,320,0,al_cpl,al_cpl,276,278
12960,63,555,0,al_cpl,al_cpl,276,521
14497,63,1311,0,al_cpl,al_cpl,276,180
14454,63,276,0,al_cpl,al_cpl,276,255
13322,63,295,0,al_cpl,al_cpl,276,354
17263,63,1216,0,al_cpl,al_cpl,276,528
17540,63,1400,0,al_cpl,al_cpl,276,370
13348,63,1502,1,al_cpl,al_cpl,276,210
13293,63,1527,0,al_cpl,al_cpl,276,361
14424,63,1424,0,al_cpl,al_cpl,276,222
17163,63,334,0,al_cpl,al_cpl,276,53
13482,63,1338,1,al_cpl,al_cpl,276,374
13184,63,704,0,al_cpl,al_cpl,276,434
13366,63,430,0,al_cpl,al_cpl,276,466
13278,63,467,0,al_cpl,al_cpl,276,446
13895,63,147,0,al_cpl,al_cpl,276,504
16656,63,1083,0,al_cpl,al_cpl,276,137
13470,63,473,0,al_cpl,al_cpl,276,78
13198,63,761,0,al_cpl,al_cpl,276,396
14068,63,1554,0,al_cpl,al_cpl,276,355
14485,63,1036,0,al_cpl,al_cpl,276,5
14143,63,142,0,al_cpl,al_cpl,276,211
16520,63,940,0,al_cpl,al_cpl,276,49
13411,63,213,0,al_cpl,al_cpl,276,420
17729,63,914,0,al_cpl,al_cpl,276,95
13676,63,1240,0,al_cpl,al_cpl,276,17
13037,63,935,0,al_cpl,al_cpl,276,399
13559,63,558,0,al_cpl,al_cpl,276,473
18272,63,52,0,al_cpl,al_cpl,276,535
15129,64,87,0,al_cpl,al_cpl,124,2
16311,64,419,0,al_cpl,al_cpl,124,66
9953,65,1158,0,drive,drive,159,282
9970,65,525,0,drive,drive,159,579
9785,65,1406,0,drive,drive,159,283
9943,65,1405,0,drive,drive,159,279
9795,65,374,0,drive,drive,159,281
9936,65,1264,0,drive,drive,159,574
9974,65,1465,0,drive,drive,159,286
13315,66,202,1,al_cpl,al_cpl,248,277
14269,66,1497,0,al_cpl,al_cpl,248,42
14295,66,1338,1,al_cpl,al_cpl,248,374
14055,66,116,0,al_cpl,al_cpl,248,359
12890,66,1363,1,al_cpl,al_cpl,248,139
13364,66,1160,0,al_cpl,al_cpl,248,515
14488,66,392,0,al_cpl,al_cpl,248,518
13812,66,1057,0,al_cpl,al_cpl,248,431
13076,66,334,0,al_cpl,al_cpl,248,53
13913,66,1311,0,al_cpl,al_cpl,248,180
14489,66,290,0,al_cpl,al_cpl,248,18
13213,66,1343,1,al_cpl,al_cpl,248,534
13794,66,46,0,al_cpl,al_cpl,248,519
13473,66,1240,1,al_cpl,al_cpl,248,17
14339,66,1502,1,al_cpl,al_cpl,248,210
13501,66,213,0,al_cpl,al_cpl,248,420
15096,67,1258,1,al_cpl,al_cpl,2,321
15622,67,68,0,al_cpl,al_cpl,2,215
14562,67,790,0,al_cpl,al_cpl,2,322
15954,67,994,0,al_cpl,al_cpl,2,198
15413,67,1351,0,al_cpl,al_cpl,2,218
16383,67,597,1,al_cpl,al_cpl,2,476
16315,67,115,1,al_cpl,al_cpl,2,170
15871,67,187,0,al_cpl,al_cpl,2,394
15938,67,1404,1,al_cpl,al_cpl,2,365
15924,67,5,1,al_cpl,al_cpl,2,193
16015,67,690,0,al_cpl,al_cpl,2,168
11894,68,196,0,drive,drive,211,100
11727,68,138,1,drive,drive,211,605
11849,68,505,0,drive,drive,211,606
11714,68,1207,1,drive,drive,211,212
11830,68,440,1,drive,drive,211,598
10174,68,1390,1,drive,drive,211,603
11850,68,400,0,drive,drive,211,607
10033,68,773,1,drive,drive,211,591
11848,68,1449,0,drive,drive,211,596
10782,69,1306,0,drive,drive,294,698
10788,69,1535,1,drive,drive,294,699
10811,69,236,0,drive,drive,294,705
5559,70,317,0,moocML,mooc,381,147
5549,70,244,0,moocML,mooc,381,385
5558,70,1062,0,moocML,mooc,381,118
5548,70,1212,0,moocML,mooc,381,372
5554,70,184,0,moocML,mooc,381,106
5555,70,745,0,moocML,mooc,381,324
5552,70,1075,0,moocML,mooc,381,312
5551,70,387,0,moocML,mooc,381,31
5560,70,688,0,moocML,mooc,381,236
5553,70,561,0,moocML,mooc,381,218
5547,70,616,0,moocML,mooc,381,28
5550,70,36,0,moocML,mooc,381,244
5561,70,1230,0,moocML,mooc,381,36
5564,70,646,0,moocML,mooc,381,91
5557,70,156,0,moocML,mooc,381,191
5556,70,603,0,moocML,mooc,381,107
5545,70,423,0,moocML,mooc,381,358
10907,71,1176,0,drive,drive,314,732
10924,71,1430,0,drive,drive,314,738
10858,71,173,0,drive,drive,314,371
10888,71,768,0,drive,drive,314,727
5697,72,423,1,moocML,mooc,431,358
6709,72,1434,0,moocML,mooc,431,138
6708,72,646,0,moocML,mooc,431,91
1788,72,401,1,moocML,mooc,431,56
1834,72,41,1,moocML,mooc,431,326
6472,72,878,1,moocML,mooc,431,4
9891,73,194,0,drive,drive,149,562
9849,73,689,0,drive,drive,149,556
9819,73,611,0,drive,drive,149,551
9772,73,324,0,drive,drive,149,546
10937,74,84,0,drive,drive,251,741
10904,74,1571,0,drive,drive,251,367
10967,74,1121,0,drive,drive,251,752
10846,74,1201,0,drive,drive,251,713
10529,74,65,0,drive,drive,251,660
11005,74,1308,0,drive,drive,251,301
10631,74,989,0,drive,drive,251,676
10922,74,70,0,drive,drive,251,737
10828,74,856,0,drive,drive,251,708
17678,75,1093,1,al_cpl,al_cpl,52,298
17488,75,914,1,al_cpl,al_cpl,52,95
13382,75,1338,1,al_cpl,al_cpl,52,374
13485,75,1497,0,al_cpl,al_cpl,52,42
13253,75,988,0,al_cpl,al_cpl,52,61
17121,75,1338,1,al_cpl,al_cpl,52,374
14406,75,1502,1,al_cpl,al_cpl,52,210
17299,75,334,1,al_cpl,al_cpl,52,53
13953,75,81,1,al_cpl,al_cpl,52,276
13206,75,467,0,al_cpl,al_cpl,52,446
13091,75,1527,0,al_cpl,al_cpl,52,361
13584,75,179,0,al_cpl,al_cpl,52,119
14367,75,202,1,al_cpl,al_cpl,52,277
13026,75,555,0,al_cpl,al_cpl,52,521
11360,76,358,0,drive,drive,225,6
10185,76,663,0,drive,drive,225,604
11399,76,744,0,drive,drive,225,21
11257,76,240,0,drive,drive,225,107
11410,76,985,0,drive,drive,225,5
12650,77,641,0,al_cpl,al_cpl,28,101
12157,77,1568,0,al_cpl,al_cpl,28,20
12132,77,1156,0,al_cpl,al_cpl,28,107
12175,77,589,0,al_cpl,al_cpl,28,21
12569,77,1003,1,al_cpl,al_cpl,28,73
18103,78,1384,0,al_cpl,al_cpl,460,15
17255,78,5,1,al_cpl,al_cpl,460,193
9752,79,1250,1,drive,drive,112,543
9718,79,150,1,drive,drive,112,534
9724,79,1407,1,drive,drive,112,535
9646,79,1155,1,drive,drive,112,527
15155,80,964,1,al_cpl,al_cpl,538,537
8165,81,658,1,moocDSA,mooc,190,356
8175,81,1291,0,moocDSA,mooc,190,290
7779,81,504,1,moocDSA,mooc,190,390
7592,82,848,0,moocDSA,mooc,428,386
7593,82,1489,0,moocDSA,mooc,428,400
7588,82,446,0,moocDSA,mooc,428,364
7590,82,1418,0,moocDSA,mooc,428,212
7591,82,251,0,moocDSA,mooc,428,23
9823,83,427,0,drive,drive,177,553
9865,83,541,0,drive,drive,177,558
5736,84,317,0,moocML,mooc,125,147
15241,85,822,0,al_cpl,al_cpl,170,219
14883,85,693,0,al_cpl,al_cpl,170,289
15602,85,1553,0,al_cpl,al_cpl,170,145
15679,85,579,0,al_cpl,al_cpl,170,146
15979,85,143,0,al_cpl,al_cpl,170,200
16428,85,87,0,al_cpl,al_cpl,170,2
16426,85,918,0,al_cpl,al_cpl,170,304
15249,85,990,0,al_cpl,al_cpl,170,381
14650,85,884,0,al_cpl,al_cpl,170,475
15277,85,1024,0,al_cpl,al_cpl,170,505
15367,85,994,0,al_cpl,al_cpl,170,198
15163,85,187,0,al_cpl,al_cpl,170,394
15204,85,1408,0,al_cpl,al_cpl,170,155
16275,85,1341,0,al_cpl,al_cpl,170,290
16804,85,990,0,al_cpl,al_cpl,170,381
15990,85,690,0,al_cpl,al_cpl,170,168
16273,85,43,0,al_cpl,al_cpl,170,144
15102,85,790,0,al_cpl,al_cpl,170,322
15212,85,68,0,al_cpl,al_cpl,170,215
14842,85,1126,0,al_cpl,al_cpl,170,384
15688,85,510,0,al_cpl,al_cpl,170,127
15636,85,83,0,al_cpl,al_cpl,170,124
16639,85,1192,1,al_cpl,al_cpl,170,530
13187,86,1453,1,al_cpl,al_cpl,359,377
12951,86,202,1,al_cpl,al_cpl,359,277
14464,86,1240,1,al_cpl,al_cpl,359,17
13951,86,1338,1,al_cpl,al_cpl,359,374
13099,86,1502,1,al_cpl,al_cpl,359,210
14011,86,81,1,al_cpl,al_cpl,359,276
1683,87,1205,1,moocML,mooc,376,430
3163,87,330,1,moocML,mooc,376,186
5480,87,277,1,moocML,mooc,376,100
6372,87,1294,0,moocML,mooc,376,64
5726,87,186,1,moocML,mooc,376,183
6375,87,317,0,moocML,mooc,376,147
6373,87,1435,0,moocML,mooc,376,307
9959,88,1261,0,drive,drive,198,576
9990,88,1244,0,drive,drive,198,583
12396,89,1574,1,al_cpl,al_cpl,388,483
12141,89,802,1,al_cpl,al_cpl,388,26
12489,89,727,1,al_cpl,al_cpl,388,85
12646,89,758,1,al_cpl,al_cpl,388,123
12852,89,252,0,al_cpl,al_cpl,388,258
15799,90,391,0,al_cpl,al_cpl,264,96
14917,90,740,0,al_cpl,al_cpl,264,150
15897,90,921,0,al_cpl,al_cpl,264,444
15482,90,160,0,al_cpl,al_cpl,264,247
14799,90,1054,0,al_cpl,al_cpl,264,161
14765,90,278,0,al_cpl,al_cpl,264,48
14634,90,1503,0,al_cpl,al_cpl,264,426
15965,90,1525,0,al_cpl,al_cpl,264,363
16397,90,1125,1,al_cpl,al_cpl,264,271
14699,90,13,0,al_cpl,al_cpl,264,511
15161,90,411,0,al_cpl,al_cpl,264,266
10201,91,400,0,drive,drive,235,607
10163,91,715,1,drive,drive,235,419
6598,92,646,0,moocML,mooc,397,91
6567,92,393,1,moocML,mooc,397,97
6588,92,1259,1,moocML,mooc,397,353
6596,92,1214,0,moocML,mooc,397,181
6590,92,783,1,moocML,mooc,397,316
6591,92,745,0,moocML,mooc,397,324
6589,92,1582,1,moocML,mooc,397,0
3139,92,950,1,moocML,mooc,397,104
4852,92,297,1,moocML,mooc,397,413
6599,92,1434,0,moocML,mooc,397,138
6595,92,237,0,moocML,mooc,397,79
6593,92,1062,0,moocML,mooc,397,118
5424,93,1067,0,moocML,mooc,438,81
5435,93,646,0,moocML,mooc,438,91
5426,93,1271,0,moocML,mooc,438,216
5417,93,277,0,moocML,mooc,438,100
5433,93,1062,0,moocML,mooc,438,118
5432,93,1259,0,moocML,mooc,438,353
5422,93,1482,0,moocML,mooc,438,271
5431,93,124,0,moocML,mooc,438,397
5419,93,455,0,moocML,mooc,438,285
5427,93,195,0,moocML,mooc,438,174
5429,93,520,0,moocML,mooc,438,149
2656,93,231,1,moocML,mooc,438,328
5418,93,429,0,moocML,mooc,438,16
5428,93,1075,0,moocML,mooc,438,312
5430,93,282,0,moocML,mooc,438,84
16506,94,1211,0,al_cpl,al_cpl,87,152
15526,94,740,0,al_cpl,al_cpl,87,150
16024,94,1224,0,al_cpl,al_cpl,87,158
15314,94,1397,0,al_cpl,al_cpl,87,154
16118,94,908,0,al_cpl,al_cpl,87,153
15033,94,1353,0,al_cpl,al_cpl,87,151
14849,94,1553,0,al_cpl,al_cpl,87,145
15211,94,1408,0,al_cpl,al_cpl,87,155
15665,94,1146,0,al_cpl,al_cpl,87,333
14926,94,586,0,al_cpl,al_cpl,87,120
10905,95,606,0,drive,drive,328,384
9464,96,629,0,drive,drive,73,493
10734,97,298,1,drive,drive,285,689
10738,97,112,1,drive,drive,285,690
11462,97,527,1,drive,drive,285,823
11419,97,847,1,drive,drive,285,813
10744,97,728,1,drive,drive,285,692
9265,98,862,0,drive,drive,9,441
9709,99,122,0,drive,drive,96,455
9670,99,245,0,drive,drive,96,449
9681,99,1116,1,drive,drive,96,450
9614,99,431,0,drive,drive,96,440
9699,99,668,0,drive,drive,96,453
18550,100,1481,0,al_cpl,al_cpl,499,39
18544,100,1301,1,al_cpl,al_cpl,499,25
17104,100,1093,1,al_cpl,al_cpl,499,298
18528,100,1376,1,al_cpl,al_cpl,499,7
11529,101,1190,0,drive,drive,49,839
11681,101,1575,0,drive,drive,49,874
11611,101,1228,0,drive,drive,49,342
9396,101,91,0,drive,drive,49,294
11600,101,557,1,drive,drive,49,302
11517,101,250,0,drive,drive,49,46
11645,101,1585,0,drive,drive,49,863
11591,101,1296,1,drive,drive,49,852
11501,101,60,0,drive,drive,49,53
11553,101,1191,1,drive,drive,49,45
11671,101,451,0,drive,drive,49,873
9451,101,1034,0,drive,drive,49,291
11540,101,777,0,drive,drive,49,841
15902,102,740,0,al_cpl,al_cpl,122,150
15774,102,995,0,al_cpl,al_cpl,122,425
16129,102,121,0,al_cpl,al_cpl,122,264
15877,102,772,0,al_cpl,al_cpl,122,162
16142,102,1570,0,al_cpl,al_cpl,122,422
1787,103,401,1,moocML,mooc,51,56
6701,103,975,1,moocML,mooc,51,203
481,103,1196,1,moocML,mooc,51,373
6705,103,95,0,moocML,mooc,51,431
5696,103,423,1,moocML,mooc,51,358
1833,103,41,1,moocML,mooc,51,326
6706,103,646,0,moocML,mooc,51,91
11574,104,120,1,drive,drive,405,850
10969,105,570,0,drive,drive,63,753
9441,105,543,0,drive,drive,63,488
11493,105,85,0,drive,drive,63,736
15401,106,586,0,al_cpl,al_cpl,507,120
14890,106,1054,0,al_cpl,al_cpl,507,161
15632,106,411,0,al_cpl,al_cpl,507,266
15982,106,908,0,al_cpl,al_cpl,507,153
15943,106,1061,0,al_cpl,al_cpl,507,469
14964,106,1341,0,al_cpl,al_cpl,507,290
15284,106,143,0,al_cpl,al_cpl,507,200
14725,106,1503,0,al_cpl,al_cpl,507,426
15491,106,693,0,al_cpl,al_cpl,507,289
14593,106,772,0,al_cpl,al_cpl,507,162
15402,106,1528,0,al_cpl,al_cpl,507,229
15407,106,740,0,al_cpl,al_cpl,507,150
15564,106,1281,0,al_cpl,al_cpl,507,149
15492,106,1324,0,al_cpl,al_cpl,507,141
14909,106,1258,0,al_cpl,al_cpl,507,321
15597,106,597,0,al_cpl,al_cpl,507,476
15910,106,453,0,al_cpl,al_cpl,507,291
16159,106,1224,0,al_cpl,al_cpl,507,158
11884,107,94,1,drive,drive,417,314
11818,107,118,1,drive,drive,417,198
14359,108,147,0,al_cpl,al_cpl,211,504
14324,108,1338,1,al_cpl,al_cpl,211,374
14202,108,1502,1,al_cpl,al_cpl,211,210
14232,108,430,1,al_cpl,al_cpl,211,466
14266,108,81,1,al_cpl,al_cpl,211,276
14323,108,1240,1,al_cpl,al_cpl,211,17
6884,109,1485,1,moocDSA,mooc,44,166
8877,109,1385,1,moocDSA,mooc,44,155
8178,109,548,1,moocDSA,mooc,44,129
15328,110,1404,1,al_cpl,al_cpl,200,365
16140,110,1079,0,al_cpl,al_cpl,200,238
15769,110,1152,0,al_cpl,al_cpl,200,339
15806,110,87,0,al_cpl,al_cpl,200,2
15999,110,5,1,al_cpl,al_cpl,200,193
15577,110,228,1,al_cpl,al_cpl,200,81
16013,111,336,0,al_cpl,al_cpl,510,294
16092,111,1404,1,al_cpl,al_cpl,510,365
16126,111,115,0,al_cpl,al_cpl,510,170
14687,111,1126,0,al_cpl,al_cpl,510,384
16174,111,1159,0,al_cpl,al_cpl,510,542
15041,111,1436,0,al_cpl,al_cpl,510,257
16302,111,1581,1,al_cpl,al_cpl,510,270
15295,111,143,0,al_cpl,al_cpl,510,200
14768,111,1341,0,al_cpl,al_cpl,510,290
15250,111,1528,0,al_cpl,al_cpl,510,229
16360,111,693,0,al_cpl,al_cpl,510,289
15094,111,690,0,al_cpl,al_cpl,510,168
9549,112,141,1,drive,drive,81,417
9582,112,996,0,drive,drive,81,420
9536,112,1365,0,drive,drive,81,464
9575,112,1016,1,drive,drive,81,496
9531,112,522,1,drive,drive,81,329
9543,112,959,0,drive,drive,81,469
9602,112,1448,0,drive,drive,81,512
9579,112,850,0,drive,drive,81,498
9588,112,1202,0,drive,drive,81,504
13120,113,1338,1,al_cpl,al_cpl,504,374
13129,113,81,1,al_cpl,al_cpl,504,276
13481,113,1240,1,al_cpl,al_cpl,504,17
13136,113,1502,1,al_cpl,al_cpl,504,210
13874,113,430,0,al_cpl,al_cpl,504,466
14134,113,202,1,al_cpl,al_cpl,504,277
13151,113,555,1,al_cpl,al_cpl,504,521
13991,113,238,0,al_cpl,al_cpl,504,22
13679,113,300,0,al_cpl,al_cpl,504,308
13500,113,1527,0,al_cpl,al_cpl,504,361
13457,113,1363,1,al_cpl,al_cpl,504,139
13300,113,1300,0,al_cpl,al_cpl,504,13
14270,113,475,0,al_cpl,al_cpl,504,404
13603,113,1057,0,al_cpl,al_cpl,504,431
13127,113,988,0,al_cpl,al_cpl,504,61
13210,113,1036,0,al_cpl,al_cpl,504,5
13880,113,334,0,al_cpl,al_cpl,504,53
13451,113,1497,0,al_cpl,al_cpl,504,42
13657,113,807,0,al_cpl,al_cpl,504,23
13710,113,467,0,al_cpl,al_cpl,504,446
13192,113,1138,0,al_cpl,al_cpl,504,433
14123,113,392,1,al_cpl,al_cpl,504,518
9821,114,1278,1,drive,drive,176,552
12184,115,1574,1,al_cpl,al_cpl,526,483
12786,115,1512,1,al_cpl,al_cpl,526,490
12076,115,247,1,al_cpl,al_cpl,526,488
12295,115,51,0,al_cpl,al_cpl,526,386
12266,115,253,1,al_cpl,al_cpl,526,341
12814,115,386,1,al_cpl,al_cpl,526,76
11635,116,204,0,drive,drive,48,859
11610,116,1228,0,drive,drive,48,342
11936,116,1572,0,drive,drive,48,387
11658,116,1181,0,drive,drive,48,867
11680,116,1575,0,drive,drive,48,874
9358,117,825,0,drive,drive,31,386
15926,118,1318,0,al_cpl,al_cpl,540,128
15174,118,1570,0,al_cpl,al_cpl,540,422
15429,118,285,0,al_cpl,al_cpl,540,415
15735,118,255,0,al_cpl,al_cpl,540,223
14810,118,411,0,al_cpl,al_cpl,540,266
15904,118,200,0,al_cpl,al_cpl,540,209
16244,118,1087,0,al_cpl,al_cpl,540,506
16403,118,372,0,al_cpl,al_cpl,540,533
15846,118,1504,0,al_cpl,al_cpl,540,350
14695,118,1125,0,al_cpl,al_cpl,540,271
16432,118,740,0,al_cpl,al_cpl,540,150
15873,118,747,0,al_cpl,al_cpl,540,484
15114,118,1503,0,al_cpl,al_cpl,540,426
15197,118,1054,0,al_cpl,al_cpl,540,161
15989,118,995,0,al_cpl,al_cpl,540,425
14628,118,582,0,al_cpl,al_cpl,540,1
15560,118,588,1,al_cpl,al_cpl,540,539
16230,118,121,0,al_cpl,al_cpl,540,264
14673,118,772,0,al_cpl,al_cpl,540,162
16509,118,160,0,al_cpl,al_cpl,540,247
14825,118,538,0,al_cpl,al_cpl,540,134
15035,118,936,0,al_cpl,al_cpl,540,467
15522,118,941,0,al_cpl,al_cpl,540,199
15270,118,1224,0,al_cpl,al_cpl,540,158
16445,118,1525,0,al_cpl,al_cpl,540,363
14800,118,43,0,al_cpl,al_cpl,540,144
15950,118,908,0,al_cpl,al_cpl,540,153
15324,118,336,0,al_cpl,al_cpl,540,294
15927,118,519,0,al_cpl,al_cpl,540,424
15176,118,884,0,al_cpl,al_cpl,540,475
16083,118,1508,0,al_cpl,al_cpl,540,126
16415,118,1341,0,al_cpl,al_cpl,540,290
10853,119,870,1,drive,drive,311,716
10874,119,1591,1,drive,drive,311,309
476,120,1196,1,moocML,mooc,191,373
1778,120,401,1,moocML,mooc,191,56
6655,120,1073,0,moocML,mooc,191,105
4411,120,439,1,moocML,mooc,191,182
1827,120,41,1,moocML,mooc,191,326
361,120,1355,1,moocML,mooc,191,425
6657,120,1434,1,moocML,mooc,191,138
6652,120,975,1,moocML,mooc,191,203
6650,120,688,0,moocML,mooc,191,236
5690,120,423,1,moocML,mooc,191,358
3196,120,1047,1,moocML,mooc,191,388
6653,120,134,0,moocML,mooc,191,51
6649,120,317,0,moocML,mooc,191,147
6648,120,1062,0,moocML,mooc,191,118
5866,121,1533,0,moocML,mooc,395,273
5870,121,317,0,moocML,mooc,395,147
5873,121,1214,0,moocML,mooc,395,181
5868,121,603,0,moocML,mooc,395,107
5867,121,745,0,moocML,mooc,395,324
312,122,1403,1,moocML,mooc,74,135
316,122,944,0,moocML,mooc,74,409
321,122,1360,0,moocML,mooc,74,310
302,122,1274,0,moocML,mooc,74,301
299,122,865,0,moocML,mooc,74,368
326,122,282,0,moocML,mooc,74,84
304,122,426,0,moocML,mooc,74,429
308,122,199,0,moocML,mooc,74,298
311,122,814,0,moocML,mooc,74,366
307,122,1010,1,moocML,mooc,74,123
327,122,1533,0,moocML,mooc,74,273
301,122,562,0,moocML,mooc,74,389
300,122,281,0,moocML,mooc,74,157
323,122,18,0,moocML,mooc,74,32
12254,123,544,0,al_cpl,al_cpl,125,328
12399,123,568,0,al_cpl,al_cpl,125,108
10542,124,65,0,drive,drive,262,660
11136,124,182,0,drive,drive,262,341
10582,124,1441,0,drive,drive,262,258
14956,125,941,1,al_cpl,al_cpl,247,199
15170,125,588,1,al_cpl,al_cpl,247,539
14703,125,153,1,al_cpl,al_cpl,247,540
16188,125,1384,1,al_cpl,al_cpl,247,15
14790,125,132,0,al_cpl,al_cpl,247,122
15125,125,1174,0,al_cpl,al_cpl,247,246
16424,125,1404,1,al_cpl,al_cpl,247,365
16112,125,747,0,al_cpl,al_cpl,247,484
14555,126,1363,1,al_cpl,al_cpl,336,139
14240,126,1240,1,al_cpl,al_cpl,336,17
13135,126,1453,1,al_cpl,al_cpl,336,377
14371,126,1502,1,al_cpl,al_cpl,336,210
14183,126,81,1,al_cpl,al_cpl,336,276
13202,126,1338,1,al_cpl,al_cpl,336,374
12946,126,1343,1,al_cpl,al_cpl,336,534
2710,127,404,0,moocML,mooc,69,35
2715,127,306,0,moocML,mooc,69,113
2716,127,745,0,moocML,mooc,69,324
2717,127,603,0,moocML,mooc,69,107
2712,127,503,0,moocML,mooc,69,296
18443,128,760,1,al_cpl,al_cpl,543,68
17880,128,1289,1,al_cpl,al_cpl,543,342
17401,128,1317,1,al_cpl,al_cpl,543,418
3546,129,1548,1,moocML,mooc,371,347
40,129,1562,1,moocML,mooc,371,160
6512,129,1062,0,moocML,mooc,371,118
6516,129,1434,0,moocML,mooc,371,138
6487,129,314,1,moocML,mooc,371,117
6514,129,622,0,moocML,mooc,371,267
6515,129,646,0,moocML,mooc,371,91
6511,129,1533,0,moocML,mooc,371,273
5096,129,404,1,moocML,mooc,371,35
5836,129,1063,1,moocML,mooc,371,18
16601,130,1093,1,al_cpl,al_cpl,82,298
18503,130,999,1,al_cpl,al_cpl,82,201
9398,131,91,0,drive,drive,44,294
9507,131,215,0,drive,drive,44,509
11613,131,1228,0,drive,drive,44,342
11636,131,204,0,drive,drive,44,859
9384,131,672,0,drive,drive,44,297
9457,131,942,0,drive,drive,44,288
11659,131,1181,0,drive,drive,44,867
14189,132,116,0,al_cpl,al_cpl,525,359
13757,132,1453,0,al_cpl,al_cpl,525,377
13987,132,213,0,al_cpl,al_cpl,525,420
13579,132,385,0,al_cpl,al_cpl,525,397
14115,132,725,0,al_cpl,al_cpl,525,132
13763,132,1332,1,al_cpl,al_cpl,525,369
12941,132,1527,0,al_cpl,al_cpl,525,361
13601,132,1424,0,al_cpl,al_cpl,525,222
14194,132,1161,0,al_cpl,al_cpl,525,421
13047,132,940,0,al_cpl,al_cpl,525,49
12882,132,1338,1,al_cpl,al_cpl,525,374
12985,132,334,0,al_cpl,al_cpl,525,53
13390,132,1502,1,al_cpl,al_cpl,525,210
14152,132,175,0,al_cpl,al_cpl,525,84
9624,133,1283,0,drive,drive,103,442
16586,134,467,0,al_cpl,al_cpl,30,446
18000,134,914,1,al_cpl,al_cpl,30,95
17212,134,1400,0,al_cpl,al_cpl,30,370
18216,134,1502,1,al_cpl,al_cpl,30,210
17746,134,81,1,al_cpl,al_cpl,30,276
3900,135,745,0,moocML,mooc,194,324
3894,135,404,0,moocML,mooc,194,35
3891,135,547,0,moocML,mooc,194,75
3896,135,1063,0,moocML,mooc,194,18
3904,135,237,0,moocML,mooc,194,79
3889,135,498,0,moocML,mooc,194,332
3893,135,1154,0,moocML,mooc,194,134
3905,135,134,0,moocML,mooc,194,51
3903,135,317,0,moocML,mooc,194,147
3901,135,603,0,moocML,mooc,194,107
3902,135,1062,0,moocML,mooc,194,118
10254,136,967,0,drive,drive,241,204
10365,136,1112,0,drive,drive,241,636
10413,136,1479,0,drive,drive,241,303
10323,136,216,0,drive,drive,241,396
10431,136,457,0,drive,drive,241,304
10355,136,732,0,drive,drive,241,299
10305,136,585,0,drive,drive,241,66
10477,136,506,0,drive,drive,241,657
